EVTDESC9105346;The M24 Chaffee was intended to replace the aging and obsolete Light Tank M5 (Stuart), which was used in supplementary roles. The first thirty-four M24s reached Europe in November 1944 and were issued to the U.S. 2nd Cavalry Group (Mechanized) in France. These were then issued to Troop F, 2nd Cavalry Reconnaissance Squadron and Troop F, 42nd Cavalry Reconnaissance Squadron, which each received seventeen M24s. During the Battle of the Bulge in December 1944, these units and their new tanks were rushed to the southern sector, two of the M24s were detached to serve with the 740th Tank Battalion of the U.S. First Army.  The M24 started to enter widespread issue in December 1944, but they were slow in reaching the front-line combat units. By the end of the war, many armored divisions were still mainly equipped with the M3/M5 Stuart. Some armored divisions did not receive their first M24s until the war was over.  Reports from the armored divisions that received them prior to the end of hostilities were generally positive. Crews liked the improved off-road performance and reliability, but were most appreciative of the 75 mm main gun, which was a vast improvement over the 37 mm. The M24 was not up to the challenge of fighting German tanks, but the bigger gun at least gave its crews a much better chance to fight back when it was required. The M24's light armor made it vulnerable to virtually all German tanks, anti-tank guns, and hand-held anti-tank weapons. The contribution of the M24 to winning the war in Europe was insignificant, as too few arrived too late to replace the worn-out M5s of the armored divisions.;;;;;;;;;;x
EVTNAME9105347;New Medium Tank Design: The M3 Lee/M3 Grant Medium Tank;;;;;;;;;;x
EVTDESC9105347;The Medium Tank M3 was an American tank used during World War II. In Britain the tank was called by two names based on the turret configuration. Tanks employing US pattern turrets were called the "Lee", named after Confederate General Robert E. Lee. Variants using British pattern turrets were known as "Grant", named after U.S. General Ulysses S. Grant.  Design commenced in July 1940 and the first M3s were operational in late 1941. The U.S. Army needed a good tank and coupled with the United Kingdom's demand for 3,650 medium tanks immediately, the Lee began production by late 1940. The design was a compromise meant to produce a tank as soon as possible. The M3 had considerable firepower as it was well armed and provided good protection, but had certain serious drawbacks in its general design and shape, such as: a high silhouette, an archaic sponson mounting of the main gun, riveted construction, and poor off-road performance. Its overall performance was not satisfactory and the tank was withdrawn from front line duty — except in the remote areas of the Asian Theater by British forces as late as mid-1944 or later — as soon as the M4 Sherman became available in large numbers.;;;;;;;;;;x
EVTNAME9105348;New Medium Tank Design: The M4 Sherman Medium Tank;;;;;;;;;;x
EVTDESC9105348;The M4 Sherman, officially Medium Tank, M4, was the most numerous battle tank used by the United States and some other Western Allies in World War II. It proved to be reliable and mobile. In spite of being outclassed by German medium and heavy tanks late in the war, the M4 Sherman was cheaper to produce and available in greater numbers. Thousands were distributed through the Lend-Lease program to the British Commonwealth and Soviet Union. The tank was named after the American Civil War General William Tecumseh Sherman by the British.  The M4 Sherman evolved from the interim M3 Medium Tank, which had its main armament in a side sponson mount. The M4 retained much of the previous mechanical design but put the main 75 mm gun in a fully traversing turret. One controversial feature, a one-axis gyrostabilizer was not precise enough to allow firing when moving but did help keep the reticle on-target, so that when the tank did stop to fire, the gun would be aimed in roughly the right direction. The designers stressed mechanical reliability, ease of production and maintenance, durability, standardization of parts and ammunition in a limited number of variants, and moderate size and weight. These factors combined with M4 Sherman's then-superior armor and armament outclassed German light and medium tanks of 1939–41. The M4 went on to be produced in large numbers. It spearheaded many offensives by the Western Allies after 1942. A similar vehicle was developed at the same time in Canada, the Ram tank, however greater Sherman production and availability meant that the Ram was never used in action as a tank (many were converted to self-propelled guns and Kangaroo armoured personnel carriers).  When the M4 tank arrived in North Africa in 1942, it was superior to the lighter German long-barrel 50 mm-gunned Panzer III and short-barrel 75 mm-gunned Panzer IV. For this reason, the US Army believed the M4 would be adequate to win the war, and no pressure was exerted for further tank development.;;;;;;;;;;;;;;x
EVTNAME9105349;New Medium Tank Design: The M26 Pershing Heavy Tank;;;;;;;;;;x
EVTDESC9105349;The Pershing was a heavy tank of the United States Army. It was designated a heavy tank when it was first designed in World War II due to its 90mm gun, and its armor. The tank is named after General of the Armies John J. Pershing, who led the American Expeditionary Force in Europe in World War I. It was briefly used both in World War II and the Korean War.  Intended as an improvement of the M4 Sherman, the prolonged time of development meant that only a small number saw combat in the European theater, most notably in the 9th Armored Division's dramatic dash to take the Ludendorff Bridge during the Battle of Remagen. Based on the criteria of firepower, mobility, and protection, R. P. Hunnicutt ranked the Pershing second, behind the German Panther medium tank, but ahead of the Tiger I heavy tank. In service during the Korean War, the M26 overmatched the T-34-85 in terms of firepower and protection, but was challenged by the hilly and muddy terrain, and as a result was withdrawn in 1951 in favor of its improved derivative, the M46 Patton, which had a considerably more powerful and reliable engine as well as an advanced and improved suspension to better meet the demands of the specific terrain it operated in. The lineage of the M26 continued with the M47 Patton, and was reflected in the new designs of the later M48 Patton and M60 Patton.;;;;;;;;;;x
EVTNAME9105350;New Medium Tank Design: The T30 Super Heavy Tank;;;;;;;;;;x
EVTDESC9105350;The Heavy Tank T30 was a World War II American tank project developed to counter new German tanks, such as Tiger I, Tiger II, and the Jagdtiger or Soviet heavy tanks, such as IS-1 or IS-2.;;;;;;;;;;x
EVTNAME9105351;New Amphibious Tank Design: The M4 Sherman DD Amphibious Tank;;;;;;;;;;x
EVTDESC9105351;DD or Duplex Drive tanks, nicknamed "Donald Duck tanks", were a type of amphibious swimming tank developed by the British during the Second World War. The phrase is mostly used for the Duplex Drive variant of the M4 Sherman medium tank, that was used by the Western Allies during and after the Normandy Landings in June 1944.  DD tanks worked by erecting a 'flotation screen' around the tank, which enabled it to float, and had a propeller powered by the tank's engine to drive them in the water.  The DD tanks were one of the many specialized assault vehicles, collectively known as Hobart's Funnies, devised to support the planned invasion of Europe.;;;;;;;;;;x
EVTNAME9105352;New Light Tank Destroyer Design: The T48 57mm GMC Light Tank Destroyer;;;;;;;;;;x
EVTDESC9105352;The T48 57mm Gun Motor Carriage was a self-propelled anti-tank gun produced by the Diamond T company in 1943 for the United States. The design incorporated a 57 mm gun M1, a US production of the British Ordnance QF 6 pounder, mounted on an M3 Half-track.  A total of 962 vehicles were produced from 1942 to 1943. It had originally been planned that Britain would receive all of the examples produced through Lend-Lease, intending to use them in the Western Desert, but by the time they arrived the campaign was over. Additionally, the purpose-built M10 tank destroyer, armed with a 75 mm gun (and later a 17-pounder gun in British service) had begun to enter production. As a result, the British transferred 650 half-tracks to the Soviet Union under the Soviet Aid Program. Britain retained 30 and the remainder were taken by the US, these British and American vehicles were converted back to standard M3 Half-tracks, except for one kept by the U.S. Army.  The Soviets called it the SU-57, and under this designation it served in Operation Bagration and other fighting on the Eastern Front during World War II.;;;;;;;;;;x
EVTNAME9105353;New Medium Tank Destroyer Design: The M10 Wolverine 76.2mm GMC Medium Tank Destroyer;;;;;;;;;;x
EVTDESC9105353;The M10 tank destroyer was a United States tank destroyer of World War II based on the chassis of the M4 Sherman tank fitted with the 3-inch (76.2 mm) Gun M7. Formally 3-inch Gun Motor Carriage, M10, it was numerically the most important U.S. tank destroyer of World War II and combined a reasonably potent anti-tank weapon with a turreted platform (unlike the previous M3 GMC, whose gun was capable of only limited traverse). Despite the introduction of more-powerful types as replacements, it remained in service until the end of the war, and its chassis was later reused with a new turret to create the M36 Jackson, which used a 90mm gun instead of the 76.2mm gun.  It was christened the Wolverine by the British, although unlike other vehicle names such as the M4 Sherman, the name was not adopted by American soldiers, who called it TD (a nickname for any tank destroyer in general) beyond its formal designation.;;;;;;;;;;x
EVTNAME9105354;New Medium Tank Destroyer Design: The M18 Hellcat 76.2mm GMC Medium Tank Destroyer;;;;;;;;;;x
EVTDESC9105354;The M18 had a gasoline powered, 400 hp, Continental R-975 engine and it was capable of speeds of up to 88.5 km/h. It also had a crew of five men and it had a 3 speed forward, 1 speed reverse transmission. The M18 had torsion bar suspension system with five wheels on each side of the tank destroyer. The armament consisted of an M1A1 76.2 mm main gun and a 12.7 mm Browning M2HB on top of the turret. The M18 also had a weight of 18,143.6 kg and a length of 6.35 meters. It could carry 624.5 liters, 45 rounds for the main gun, 800 rounds for the 12.7 mm machine gun, and it had a maximum range of 168.9 km. The armor was 12.7 mm in most areas of the tank including the sides and the frontal armor plate. It was a 6 mm thick in the underside of the vehicle and it was 7.9 mm at the top. Overall, the armor was hardly enough to deflect most enemy tank shells, meaning that speed was the Hellcat's largest advantage.;;;;;;;;;;x
EVTNAME9105355;New Medium Tank Destroyer Design: The M36 Jackson/Slugger 90mm GMC Medium Tank Destroyer;;;;;;;;;;x
EVTDESC9105355;The M36 tank destroyer, formally 90 mm Gun Motor Carriage, M36, was an American tank destroyer used during World War II. The M36 was essentially an up-gunned M10 tank destroyer, replacing the former's 3 inch (76.2mm) M7 gun with a powerful 90 mm gun.  The M36 first served in combat in Europe in September 1944, where it proved to be a match for any of the tanks being fielded by the Germans. It also saw use in the Korean War, able to defeat any of the Soviet tanks used in that conflict. Some were supplied to the Koreans as part of the Military Assistance Program and served for years, as did re-engined examples found in Yugoslavia, which operated into the 1990s. Two remained in service with the Republic of China Army at least to 2001.  American soldiers usually referred to them as TDs for 'tank destroyers'. The US Army assigned it the nickname Jackson in 1944, but this name did not see use during the war, and only became popular decades later in the 1970s.;;;;;;;;;;x
EVTNAME9105356;New Heavy Tank Destroyer Design: The T28 105mm Heavy Tank Destroyer;;;;;;;;;;x
EVTDESC9105356;The T28 Super Heavy Tank was an American heavily armored tank self-propelled gun designed for the United States Army during World War II. It was originally designed to be used to break through German defenses of the Siegfried Line, and was later considered as a possible participant in the planned invasion of the Japanese mainland. The 100-ton vehicle was initially designated a heavy tank, it was re-designated as the 105 mm Gun Motor Carriage T95 in 1945, and then renamed in 1946 as the Super Heavy Tank T28.;;;;;;;;;;x
EVTNAME9105357;New Semi-Automatic Rifle Design: The Springfield M14 Semi-Automatic Rifle;;;;;;;;;;x
EVTDESC9105357;M14 rifle, officially the United States Rifle, 7.62 mm, M14, is an American selective fire automatic rifle that fires 7.62×51mm NATO (.308 Winchester) ammunition. It gradually replaced the M1 Garand in U.S. Army service by 1961 and in U.S. Marine Corps service by 1965. It was the standard issue infantry rifle for U.S. military personnel in the contiguous United States, Europe, and South Korea from 1959 until it was replaced by the M16 rifle in 1970. The M14 was used for U.S. Army, Navy and Marine Corps basic and Advanced Individual Training (AIT) from the mid-1960s to the early 1970s.  The M14 was the last American "battle rifle" (weapons that fire full-power rifle ammunition, such as the 7.62×51 mm) issued in quantity to U.S. military personnel.;;;;;;;;;;x
EVTNAME9105358;New Assault Rifle Design: The M16 Assault Rifle;;;;;;;;;;x
EVTDESC9105358;The M16 rifle, officially designated Rifle, Caliber 5.56 mm, M16, is a United States military adaptation of the ArmaLite AR-15 rifle. The original M16 was a select-fire, 5.56×45mm rifle with a 20-round magazine.  In 1963, the M16 entered United States Military service and was deployed for jungle warfare operations during the Vietnam War. In 1969, the M16A1 replaced the M14 rifle to become the U.S. military's standard service rifle.The M16A1 improvements include a bolt-assist, chromed plated bore and a new 30-round magazine. In 1983, the USMC adopted the M16A2 rifle and the U.S. Army adopted it in 1986. The M16A2 fires the improved 5.56×45mm NATO (M855/SS109) cartridge and has a new adjustable rear sight, case deflector, heavy barrel, improved handguard, pistol grip and buttstock, as well as a semi-auto and three-round burst only fire selector.;;;;;;;;;;x
EVTNAME9105359;New Assault Rifle Design: The Colt CAR-15 Commando Assault Rifle;;;;;;;;;;x
EVTDESC9105359;The Colt Automatic Rifle-15 Military Weapons System or CAR-15 was a family of AR-15 and M16 rifle–based firearms marketed by Colt in the late 1960s and early 1970s. Due to their compact size, the short-barreled Colt Commando and XM177 versions of this family continued to be issued to the U.S. military after the Vietnam War.  The CAR-15 name was an attempt to re-associate the AR-15 name with Colt, since the AR initially stood for ArmaLite Rifle, the original manufacturer. Colt later abandoned the CAR-15 concept, but continued to make variations, using the M16 brand for military-oriented models and the Colt AR-15 brand for law enforcement and civilian models. However, in present usage, CAR-15 is used as a generic name for carbine-length M16 and AR-15 variants from before the M4.;;;;;;;;;;x
EVTNAME9105360;New Rifle Grenade Design: The M203 Grenade Launcher;;;;;;;;;;x
EVTDESC9105360;The M203 is a single-shot 40 mm under-barrel grenade launcher designed to attach to a rifle. It uses the same rounds as the older stand-alone M79 break-action grenade launcher, which utilizes the High-Low Propulsion System to keep recoil forces low. Though versatile, and compatible with many rifle models, the M203 was originally designed for the U.S. M16 and its variant, the M4 Carbine. The launcher can also be mounted onto a C7, a Canadian version of the M16 rifle, however, this requires the prior removal of the bottom handguard.;;;;;;;;;;x
EVTNAME9105361;New MANPAD Design: The FIM-43 Redeye MANPAD;;;;;;;;;;x
EVTDESC9105361;The General Dynamics FIM-43 Redeye was a man-portable surface-to-air missile system. It used infrared homing to track its target. Production was terminated in September 1969 after about 85,000 rounds had been built - in anticipation of the Redeye II, which later became the FIM-92 Stinger. The Redeye was withdrawn gradually between 1982 and 1995 as the Stinger was deployed.;;;;;;;;;;x
EVTNAME9105362;New Minigun Design: The M134 Minigun;;;;;;;;;;x
EVTDESC9105362;The M134 Minigun is a 7.62x51 mm NATO, six-barreled machine gun with a high rate of fire (2,000 to 6,000 rounds per minute). It features Gatling-style rotating barrels with an external power source, normally an electric motor. The "Mini" in the name is in comparison to designs that use a similar firing mechanism but larger shells, such as General Electric's earlier 20-millimeter M61 Vulcan, and "gun" for a caliber size smaller than that of a cannon, typically 20 mm and higher.;;;;;;;;;;x
EVTNAME9105363;New Minigun Design: The GAU-17/A Minigun;;;;;;;;;;x
EVTDESC9105363;The General Electric minigun is in use in several branches of the U.S. military, under a number of designations. The basic fixed armament version was given the designation M134 by the United States Army, while the same weapon was designated GAU-2/A (on a fixed mount) and GAU-17/A (flexible mount) by the United States Air Force (USAF) and United States Navy (USN). The USAF minigun variant has three versions, while the US Army weapon appears to have incorporated several improvements without a change in designation.;;;;;;;;;;x
EVTNAME9105364;New Recoilless Rifle Design: The M67 Recoilless Rifle;;;;;;;;;;x
EVTDESC9105364;The M67 recoilless rifle was a 90-mm antitank recoilless rifle made in the United States and later in the Republic of Korea. It could also be employed in an antipersonnel role with the use of the M590 antipersonnel round. It was designed to be fired primarily from the ground using the bipod and monopod, but it could also be fired from the shoulder using the folded bipod as a shoulder rest and the monopod as a front grip. The weapon was air-cooled and breech-loaded, and fired fixed ammunition. It is a direct fire weapon employing stadia lines to allow simple range finding, based on a typical tank target bridging the lines once in range.;;;;;;;;;;x
EVTNAME9105365;New Anti-Tank Rocket Design: The M72 LAW (Light Anti-Armor Weapon);;;;;;;;;;x
EVTDESC9105365;The M72 LAW (Light Anti-Tank Weapon, also referred to as the Light Anti-Armor Weapon or LAW as well as LAWS Light Anti-Armor Weapons System) is a portable one-shot 66 mm unguided anti-tank weapon. In early 1963, the M72 LAW was adopted by the U.S. Army and U.S. Marine Corps as their primary individual infantry anti-tank weapon, replacing the M31 HEAT rifle grenade and the M20A1 "Super Bazooka" in the U.S. Army. It was subsequently adopted by the U.S. Air Force to serve in an anti-emplacement/anti-armor role in Air Base Defense duties.;;;;;;;;;;x
EVTNAME9105366;New Automatic Grenade Launcher Design: The Saco Mk 19 Automatic Grenade Launcher;;;;;;;;;;x
EVTDESC9105366;The Mk 19 grenade launcher (also known as the Mark 19) is an American 40mm belt-fed automatic grenade launcher that was first developed during the Vietnam War. The first model (Mod 0) in 1966 was determined to be unreliable and unsafe, but a total of 6 Mod 1 launchers were successfully tested on U.S. Navy riverine patrol craft in the Mekong Delta in 1972.;;;;;;;;;;x
EVTNAME9105367;New Submachinegun Design: The SW Model 76 Submachinegun;;;;;;;;;;x
EVTDESC9105367;The Smith & Wesson M76 submachine gun was produced by Smith & Wesson from 1967 to 1974. It is a copy of the Swedish Carl Gustav m/45.;;;;;;;;;;x
EVTNAME9105368;New Assault Rifle Design: The Stoner 63 (Universal Combat Weapon);;;;;;;;;;x
EVTDESC9105368;The Stoner 63, also known as the M63, XM22, XM23, XM207 or the Mk 23 Mod 0 machine gun, is an American modular weapons system designed by Eugene Stoner in the early 1960s. Cadillac Gage was the primary manufacturer of the Stoner 63 during its history. Members of the United States military, including Navy SEALs and Marines, used it in very limited numbers during the Vietnam War.;;;;;;;;;;x
EVTNAME9105369;New Light Machine Gun Design: The M60 GPMG Light Machine Gun;;;;;;;;;;x
EVTDESC9105369;The M60, officially the United States Machine Gun, Caliber 7.62 mm, M60, is a family of American general-purpose machine guns firing 7.62×51mm NATO cartridges from a disintegrating belt of M13 links. There are several types of live ammunition approved for use in the M60, including ball, tracer, and armor-piercing rounds.  Introduced in 1957, it has served with every branch of the U.S. military and still serves with other armed forces.;;;;;;;;;;x
EVTNAME9105370;New Mortar Design: The M29 81mm Mortar;;;;;;;;;;x
EVTDESC9105370;The M29 is an American-produced 81 millimeter mortar. It began replacing the M1 mortar in U.S. service in 1952 being lighter and with greater range. It was subsequently replaced by the M252 mortar in 1987. Variants included the M29E1 and M29A1, adopted in 1964. These were produced with a hard chrome-plated bore to prolong barrel life and ease cleaning.  The maximum rate of fire is 30 rounds for the first minute followed by 4 to 12 rounds per additional minute. The range is 5,140 yards. The weapon was usually serviced by a crew of five. The normal crew consisted of a squad leader, a gunner, an assistant gunner and two ammunition handlers.;;;;;;;;;;x
EVTNAME9105371;New Anti-Tank Rifle Grenade Design: The M31 AT Rifle Grenade;;;;;;;;;;x
EVTDESC9105371;The M31 HEAT is a fin-stabilized anti-tank rifle grenade designed in the late 1950s to replace the Belgian ENERGA rifle grenade which was adopted by the US Army and US Marines as an emergency stop-gap measure during the Korean War. Like the ENERGA, it has a nose-initiated, based-detonated HEAT warhead, but unlike the ENERGA, the mechanical impact fuse system is replaced with a less complex and more reliable piezo-electric fuse system which also allows higher angles of impact, up to 65 degrees. On impact, the nose cover collapses, crushing a crystal-like material, which sends an electric current through a separate wire to the warhead's detonator, located in the base of the warhead. A mechanical safety, comprising a set back system located in the warhead's base, grounds the firing circuit and prevents the accidental explosion of the warhead. On firing, the sudden launch acceleration causes the set-back's three disks to rotate 90 degrees, each in succession to the other, with the rotation of the third disk removing the grounding after approximately 10 meters of flight and completing a firing circuit for the current to flow from the nose to the detonator in the base. Compared to the ENERGA, the M31 is slightly lighter in weight and has a smaller-diameter warhead—i.e. 75mm vs 66mm. Penetration for the M31 is estimated to be 200 mm / 8 inches for steel armor plating and twice that estimate for concrete. The warhead technology developed for the M31 was used for the future M72 LAW antitank rocket.;;;;;;;;;;x
EVTNAME9105372;New Recoilless Rifle Design: The M40 106mm Recoilless Rifle;;;;;;;;;;x
EVTDESC9105372;The M40 recoilless rifle is a lightweight, portable, crew-served 106 mm weapon intended primarily as an anti-tank weapon made in the United States. The weapon is commonly described as being 106 mm, but it is in fact 105 mm; the 106 mm designation was designed to prevent confusion with the incompatible 105 mm ammunition from the failed M27.It could also be employed in an antipersonnel role with the use of the antipersonnel-tracer flechette round. It can be fired primarily from a wheeled ground mount. The air-cooled, breech-loaded, single-shot rifle fired fixed ammunition. It was designed for direct firing only, and sighting equipment for this purpose was furnished with each weapon.;;;;;;;;;;x
EVTNAME9105373;New Light Howitzer Design: The M102 105mm Light Howitzer;;;;;;;;;;x
EVTDESC9105373;The M102 105mm howitzer is used in air mobile (helicopter) and light infantry operations. The weapon carriage is lightweight welded aluminum, mounted on a variable recoil mechanism. The weapon is manually loaded and positioned, and can be towed by a 2 ton truck or High Mobility Multipurpose Wheeled Vehicle (HMMWV), can be transported by UH-60 Black Hawk helicopters, or can be dropped by parachute with airborne units. When emplaced, the howitzer's high volume of fire compensates in large measure for the lower explosive weight of the projectile compared to the Army's 155 mm and 8-inch howitzers. Since 1964, the Army has acquired 1,150 M102 towed howitzers.;;;;;;;;;;x
EVTNAME9105374;New Self-Propelled Howitzer Design: The T92 240mm HMC Self-Propelled Howitzer;;;;;;;;;;x
EVTDESC9105374;The 240 mm Howitzer Motor Carriage T92 was a self-propelled howitzer developed by the United States of America during World War II. The same mounting with the 8-inch Gun M1 was developed as the T93. Neither were built in significant numbers and the war ended before they could be used.;;;;;;;;;;x
EVTNAME9105375;New Self-Propelled Artillery Design: The M108 105mm SP Artillery;;;;;;;;;;x
EVTDESC9105375;The M108 Howitzer is an American self-propelled 105 mm howitzer, first introduced in the early 1960s.  The M108 was powered by a Detroit Diesel turbocharged 8V-71T 8-cylinders 405 hp engine. It used the same hull and turret as the 155 mm M109 self-propelled howitzer, and components of the M113 armored vehicle. The M108 was phased out soon after the American intervention in the Vietnam War, as the M109's 155 mm calibre was considered better fitted for the modern war.;;;;;;;;;;x
EVTNAME9105376;New Self-Propelled Howitzer Design: The M44 155mm SP Howitzer;;;;;;;;;;x
EVTDESC9105376;The M44 was an American-made self-propelled 155 mm howitzer, first introduced in the early 1950s.  Towards the end of the Korean War the US Army replaced the M41 155mm Howitzer Motor Carriage with the M44 which used the drive train of the recently introduced M-41 light tank, giving it increased battlefield mobility and gave the 155mm cannon crew some armor protection, even when firing the cannon. The 155mm cannon was a version of the M114 designated the M45 Howitzer with a modified recoil system that was more compact and put all the cannon under armor except the top and the barrel. The first production models were issued in 1954.;;;;;;;;;;x
EVTNAME9105377;New Self-Propelled Howitzer Design: The M52 105mm SP Howitzer;;;;;;;;;;x
EVTDESC9105377;Production of M52 (armed with a 105mm main gun) started in 1951, but problems with the design prevented its immediate deployment. M52 was finally issued in 1955. The total crew consisted of eight men, but when travelling three crew having to ride in an ammunition support vehicle. The vehicle was replaced from 1963 onwards by (what was at the time) the new M108 SPG.;;;;;;;;;;x
EVTNAME9105378;New Self-Propelled Howitzer Design: The M53 155mm SP Howitzer;;;;;;;;;;x
EVTDESC9105378;The M53 155mm Self-Propelled Gun is the sister vehicle to the M-55 8-inch Self-Propelled Howitzer, differing almost entirely in the mounted gun and a few other details. Both were manufactured by Pacific Car and Foundry based on the M46, M47 and M48 Patton tanks. The M53 155mm gun tube is longer and thinner than the tube of the 8-inch howitzer mounted on the M55, the main way to visually distinguish the two models. The M53 155mm SP Gun was known as the T97 in prototype.;;;;;;;;;;x
EVTNAME9105379;New Self-Propelled Howitzer Design: The M55 203mm SP Howitzer;;;;;;;;;;x
EVTDESC9105379;The M55 was essentially a 155mm self-propelled gun M53 rearmed with an 8" [203mm] howitzer. The M55 used components of the M48 Patton tank, but the automotive aspects were reversed. The engine was mounted in the front and drove through a front-drive sprocket. The driver's cupola is visible on the front left of the turret, and spare track blocks were stored on the turret front.;;;;;;;;;;x
EVTNAME9105380;New Self-Propelled Artillery Design: The M107 175mm SP Artillery;;;;;;;;;;x
EVTDESC9105380;The M107 175 mm self-propelled gun was used by the U.S. Army from the early 1960s through to the late 1970s. It was part of a family of self-propelled artillery that also included the M110. It was intended to provide long-range fire support in an air-transportable system. It was exported to several other countries including Germany, South Korea, Spain, Greece, Iran, Israel, Italy, the Netherlands, the United Kingdom, and Turkey. The M107's combat history in U.S. service was limited to the Vietnam War; it also saw extensive combat use in Israeli service. The M107 was the last self-propelled gun (high velocity, low trajectory, long range) in the U.S. Army inventory. It shared many components with, and in many cases was replaced by, later versions of the M110.;;;;;;;;;;x
EVTNAME9105381;New Self-Propelled Artillery Design: The M110 203mm SP Artillery;;;;;;;;;;x
EVTDESC9105381;Development of the M110 self-propelled howitzer began in mid-1950s. The first prototype, known as the T-236, was built in 1959. The M110 entered service with the US Army and US Marine Corps in 1961. It was produced for a long period of time and was exported to a number of countries. The M110 was the most powerful self-propelled howitzer in service with the US Army.;;;;;;;;;;x
EVTNAME9105382;New Self-Propelled Artillery Design: The M109 155mm SP Artillery;;;;;;;;;;x
EVTDESC9105382;The M109 is an American 155mm self-propelled howitzer, first introduced in the early 1960s. It has been upgraded a number of times, most recently to the M109A7. The M109 family is the most common Western indirect-fire support weapon of maneuver brigades of armored and mechanized infantry divisions.  The M109 has a crew of six: the section chief, the driver, the gunner, the assistant gunner and two ammunition handlers. The gunner aims the cannon left or right (deflection), the assistant gunner aims the cannon up and down (quadrant). The M109A6 Paladin needs only a crew of four: the commander, driver, gunner and an ammunition loader.;;;;;;;;;;x
EVTNAME9105383;New Self-Propelled Anti-Aircraft Gun Design: The M42 Duster SP Anti-Aircraft Gun;;;;;;;;;;x
EVTDESC9105383;The M42 40 mm Self-Propelled Anti-Aircraft Gun, or "Duster," is an armored light air-defense gun built for the U.S. Army from 1952 until December 1959. Production of this vehicle was performed by the tank division of the General Motors Corporation. It used components from the M41 light tank and was constructed of all welded steel.  A total of 3,700 M42s were built. The vehicle has a crew of six and weighs 22,500 kg (49,500 lb) fully loaded. Maximum speed is 45 mph with a range of 100 miles. Armament consists of fully automatic twin 40 mm M2A1 Bofors, with a rate of fire of 2x120 rounds per minute (rpm) and either a .30 caliber Browning M1919A4 or 7.62mm M60 machine gun. The 500 hp, six-cylinder, Continental (or Lycoming Engines), air-cooled, gasoline engine is located in the rear of the vehicle. It was driven by a cross-drive, 2-speed Allison transmission.  Although the M42 Duster was initially designed for an anti-aircraft role, it proved highly successful when used in the Vietnam War against unarmored ground forces.;;;;;;;;;;x
EVTNAME9105384;New Self-Propelled Anti-Aircraft Gun Design: The M163 Vulcan Air Defense System (VADS) AA Gun;;;;;;;;;;x
EVTDESC9105384;The M163 Vulcan Air Defense System (VADS) is a self-propelled anti-aircraft gun (SPAAG) that was used by the United States Army. The M168 gun is a variant of the General Dynamics 20 mm M61 Vulcan rotary cannon, the standard cannon in most U.S. combat aircraft since the 1960s, mounted on either an armored vehicle or a trailer.  The weapon is mounted on a modified M113 vehicle (the M741 carrier). The system was designed to complement the M48 Chaparral missile system. The M163 uses a small, range-only radar, the AN/VPS-2, and an M61 optical lead-calculating sight. The system is suitable for night operations with the use of AN/PVS series night vision sights that can be mounted to the right side of the primary sight.  The gun fires at 3,000 rounds per minute in short bursts of 10, 30, 60, or 100 rounds, or it can fire in continuous fire mode at a rate of 1,000 rounds per minute. A linkless feed system is used.;;;;;;;;;;x
EVTNAME9105385;New Amphibious APC Design: The LVTP-5 Amphibious Armored Personnel Carrier;;;;;;;;;;x
EVTDESC9105385;The LVTP-5 (Landing Vehicle, Tracked, Personnel) was a family of amphibious armored fighting vehicles used by the United States Marine Corps. It was designed by the BorgWarner company and built by FMC (Food Machinery Corporation) along with a few other companies. It was first accepted into service in 1956. Some 1,124 basic units were produced, plus the specialist variants, and many saw action in the Vietnam War.;;;;;;;;;;x
EVTNAME9105386;New Armored Personnel Carrier Design: The M59 Armored Personnel Carrier;;;;;;;;;;x
EVTDESC9105386;The M59 was an American armored personnel carrier that entered service in the spring of 1954 replacing the M75. It had three key advantages over the M75: it was amphibious, had a lower profile, and was considerably cheaper to produce. Production ended in 1960, by which time approximately 6,300 had been built. The M84 Mortar Carrier was a derivative of the M59.;;;;;;;;;;x
EVTNAME9105387;New Armored Personnel Carrier Design: The M75 Armored Personnel Carrier;;;;;;;;;;x
EVTDESC9105387;The M75 Armored Infantry Vehicle is an American armored personnel carrier that was produced between December 1952 and February 1954, and saw service in the Korean War. It was replaced in U.S. service by the smaller, cheaper, amphibious M59. The M75s were given as military aid to Belgium, where they were used until the early 1980s. 1,729 M75s were built before production was halted.;;;;;;;;;;x
EVTNAME9105388;New Armored Personnel Carrier Design: The M113 Armored Personnel Carrier;;;;;;;;;;x
EVTDESC9105388;The M113 is a fully tracked armored personnel carrier that was developed by Food Machinery Corp (FMC). The vehicle was first fielded by the United States Army's mechanized infantry units in Vietnam in April 1962. The M113 was the most widely used armored vehicle of the U.S. Army in the Vietnam War, earning the nickname 'Green Dragon' by the Viet Cong as it was used to break through heavy thickets in the midst of the jungle to attack and overrun enemy positions. It was largely known as an APC or an ACAV (armored cavalry assault vehicle) by the allied forces.  The M113 introduced new aluminum armor that made the vehicle much lighter than earlier vehicles; it was thick enough to protect the crew and passengers against small arms fire but light enough that the vehicle was air transportable and moderately amphibious.;;;;;;;;;;x
EVTNAME9105389;New Light Tank Design: The M41 Bulldog Light Tank;;;;;;;;;;x
