mechanized_company_field_exercises_1;2% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_2;4% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_3;6% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_4;8% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_5;10% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_6;12% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_7;14% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_8;16% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_9;18% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_10;20% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_11;22% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_12;24% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_13;26% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_14;28% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_15;30% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_16;32% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_17;34% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_18;36% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_19;38% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_20;40% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_21;42% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_22;44% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_23;46% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_24;48% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_25;50% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_26;52% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_27;54% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_28;56% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_29;58% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_30;60% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_31;62% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_32;64% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_33;66% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_34;68% Company Proficiency;;;;;;;;;;;;;;x
mechanized_company_field_exercises_35;70% Company Proficiency;;;;;;;;;;;;;;x
### ARTILLERY REGIMENT FIELD EXERCISES ###;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_1;2% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_2;4% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_3;6% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_4;8% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_5;10% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_6;12% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_7;14% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_8;16% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_9;18% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_10;20% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_11;22% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_12;24% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_13;26% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_14;28% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_15;30% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_16;32% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_17;34% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_18;36% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_19;38% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_20;40% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_21;42% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_22;44% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_23;46% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_24;48% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_25;50% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_26;52% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_27;54% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_28;56% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_29;58% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_30;60% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_31;62% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_32;64% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_33;66% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_34;68% Regiment Proficiency;;;;;;;;;;;;;;x
artillery_regiment_field_exercises_35;70% Regiment Proficiency;;;;;;;;;;;;;;x
### ARTILLERY BATTALION FIELD EXERCISES ###;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_1;2% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_2;4% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_3;6% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_4;8% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_5;10% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_6;12% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_7;14% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_8;16% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_9;18% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_10;20% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_11;22% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_12;24% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_13;26% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_14;28% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_15;30% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_16;32% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_17;34% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_18;36% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_19;38% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_20;40% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_21;42% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_22;44% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_23;46% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_24;48% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_25;50% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_26;52% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_27;54% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_28;56% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_29;58% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_30;60% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_31;62% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_32;64% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_33;66% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_34;68% Battalion Proficiency;;;;;;;;;;;;;;x
artillery_battalion_field_exercises_35;70% Battalion Proficiency;;;;;;;;;;;;;;x
### ARTILLERY BATTERY FIELD EXERCISES ###;;;;;;;;;;;;;;x
artillery_battery_field_exercises_1;2% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_2;4% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_3;6% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_4;8% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_5;10% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_6;12% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_7;14% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_8;16% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_9;18% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_10;20% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_11;22% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_12;24% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_13;26% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_14;28% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_15;30% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_16;32% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_17;34% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_18;36% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_19;38% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_20;40% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_21;42% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_22;44% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_23;46% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_24;48% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_25;50% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_26;52% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_27;54% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_28;56% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_29;58% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_30;60% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_31;62% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_32;64% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_33;66% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_34;68% Battery Proficiency;;;;;;;;;;;;;;x
artillery_battery_field_exercises_35;70% Battery Proficiency;;;;;;;;;;;;;;x
### ARMOR DIVISION FIELD EXERCISES ###;;;;;;;;;;;;;;x
armor_division_field_exercises_1;2% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_2;4% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_3;6% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_4;8% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_5;10% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_6;12% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_7;14% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_8;16% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_9;18% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_10;20% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_11;22% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_12;24% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_13;26% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_14;28% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_15;30% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_16;32% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_17;34% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_18;36% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_19;38% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_20;40% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_21;42% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_22;44% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_23;46% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_24;48% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_25;50% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_26;52% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_27;54% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_28;56% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_29;58% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_30;60% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_31;62% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_32;64% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_33;66% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_34;68% Division Proficiency;;;;;;;;;;;;;;x
armor_division_field_exercises_35;70% Division Proficiency;;;;;;;;;;;;;;x
### ARMOR REGIMENT FIELD EXERCISES ###;;;;;;;;;;;;;;x
armor_regiment_field_exercises_1;2% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_2;4% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_3;6% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_4;8% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_5;10% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_6;12% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_7;14% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_8;16% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_9;18% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_10;20% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_11;22% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_12;24% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_13;26% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_14;28% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_15;30% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_16;32% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_17;34% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_18;36% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_19;38% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_20;40% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_21;42% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_22;44% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_23;46% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_24;48% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_25;50% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_26;52% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_27;54% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_28;56% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_29;58% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_30;60% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_31;62% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_32;64% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_33;66% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_34;68% Regiment Proficiency;;;;;;;;;;;;;;x
armor_regiment_field_exercises_35;70% Regiment Proficiency;;;;;;;;;;;;;;x
### ARMOR BATTALION FIELD EXERCISES ###;;;;;;;;;;;;;;x
armor_battalion_field_exercises_1;2% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_2;4% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_3;6% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_4;8% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_5;10% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_6;12% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_7;14% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_8;16% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_9;18% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_10;20% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_11;22% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_12;24% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_13;26% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_14;28% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_15;30% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_16;32% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_17;34% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_18;36% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_19;38% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_20;40% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_21;42% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_22;44% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_23;46% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_24;48% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_25;50% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_26;52% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_27;54% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_28;56% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_29;58% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_30;60% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_31;62% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_32;64% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_33;66% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_34;68% Battalion Proficiency;;;;;;;;;;;;;;x
armor_battalion_field_exercises_35;70% Battalion Proficiency;;;;;;;;;;;;;;x
### ARMOR COMPANY FIELD EXERCISES ###;;;;;;;;;;;;;;x
armor_company_field_exercises_1;2% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_2;4% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_3;6% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_4;8% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_5;10% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_6;12% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_7;14% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_8;16% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_9;18% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_10;20% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_11;22% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_12;24% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_13;26% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_14;28% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_15;30% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_16;32% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_17;34% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_18;36% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_19;38% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_20;40% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_21;42% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_22;44% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_23;46% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_24;48% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_25;50% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_26;52% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_27;54% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_28;56% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_29;58% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_30;60% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_31;62% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_32;64% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_33;66% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_34;68% Company Proficiency;;;;;;;;;;;;;;x
armor_company_field_exercises_35;70% Company Proficiency;;;;;;;;;;;;;;x
### RECON BATTALION FIELD EXERCISES ###;;;;;;;;;;;;;;x
recon_battalion_field_exercises_1;2% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_2;4% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_3;6% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_4;8% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_5;10% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_6;12% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_7;14% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_8;16% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_9;18% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_10;20% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_11;22% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_12;24% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_13;26% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_14;28% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_15;30% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_16;32% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_17;34% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_18;36% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_19;38% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_20;40% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_21;42% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_22;44% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_23;46% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_24;48% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_25;50% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_26;52% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_27;54% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_28;56% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_29;58% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_30;60% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_31;62% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_32;64% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_33;66% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_34;68% Battalion Proficiency;;;;;;;;;;;;;;x
recon_battalion_field_exercises_35;70% Battalion Proficiency;;;;;;;;;;;;;;x
### RECON BATTALION FIELD EXERCISES ###;;;;;;;;;;;;;;x
recon_company_field_exercises_1;2% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_2;4% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_3;6% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_4;8% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_5;10% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_6;12% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_7;14% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_8;16% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_9;18% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_10;20% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_11;22% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_12;24% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_13;26% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_14;28% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_15;30% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_16;32% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_17;34% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_18;36% Company Proficiency;;;;;;;;;;;;;;x
recon_company_field_exercises_19;38% Company Proficiency;;;;;;;;;;;;;;x
