################################################;;;;;;;;;;;;;;x
# New Aircraft Unit Model Names;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
# Luftwaffe Aircraft ;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
USA_p_thirty_eight_lightning_7;P-38M;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_p_sixty_one_black_widow_0;P-61A-1;;;;;;;;;;;;;;x
USA_p_sixty_one_black_widow_1;P-61A-5;;;;;;;;;;;;;;x
USA_p_sixty_one_black_widow_2;P-61A-10;;;;;;;;;;;;;;x
USA_p_sixty_one_black_widow_3;P-61A-11;;;;;;;;;;;;;;x
USA_p_sixty_one_black_widow_4;P-61B-1;;;;;;;;;;;;;;x
USA_p_sixty_one_black_widow_5;P-61B-10;;;;;;;;;;;;;;x
USA_p_sixty_one_black_widow_6;P-61B-15;;;;;;;;;;;;;;x
USA_p_sixty_one_black_widow_7;P-61C-1;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_a_twenty_havoc_0;A-20;;;;;;;;;;;;;;x
USA_a_twenty_havoc_1;A-20A;;;;;;;;;;;;;;x
USA_a_twenty_havoc_2;A-20B;;;;;;;;;;;;;;x
USA_a_twenty_havoc_3;A-20C;;;;;;;;;;;;;;x
USA_a_twenty_havoc_4;A-20G;;;;;;;;;;;;;;x
USA_a_twenty_havoc_5;A-20H;;;;;;;;;;;;;;x
USA_a_twenty_havoc_6;A-20J;;;;;;;;;;;;;;x
USA_a_twenty_havoc_7;A-20K;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_a_twenty_six_invader_0;A-26B;;;;;;;;;;;;;;x
USA_a_twenty_six_invader_1;A-26C;;;;;;;;;;;;;;x
USA_a_twenty_six_invader_2;A-26D;;;;;;;;;;;;;;x
USA_a_twenty_six_invader_3;A-26E;;;;;;;;;;;;;;x
USA_a_twenty_six_invader_4;A-26Z;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_b_eighteen_bolo_0;B-18;;;;;;;;;;;;;;x
USA_b_eighteen_bolo_1;B-18A;;;;;;;;;;;;;;x
USA_b_eighteen_bolo_2;B-18B;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_b_twenty_five_mitchell_0;B-25A;;;;;;;;;;;;;;x
USA_b_twenty_five_mitchell_1;B-25B;;;;;;;;;;;;;;x
USA_b_twenty_five_mitchell_2;B-25C;;;;;;;;;;;;;;x
USA_b_twenty_five_mitchell_3;B-25G;;;;;;;;;;;;;;x
USA_b_twenty_five_mitchell_4;B-25H;;;;;;;;;;;;;;x
USA_b_twenty_five_mitchell_5;B-25J;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_b_twenty_six_marauder_0;B-26A;;;;;;;;;;;;;;x
USA_b_twenty_six_marauder_1;B-26B;;;;;;;;;;;;;;x
USA_b_twenty_six_marauder_2;B-26C;;;;;;;;;;;;;;x
USA_b_twenty_six_marauder_3;B-26F;;;;;;;;;;;;;;x
USA_b_twenty_six_marauder_4;B-26G;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_c_thirty_three_0;C-33;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_c_fourty_seven_skytrain_0;C-47A;;;;;;;;;;;;;;x
USA_c_fourty_seven_skytrain_1;C-47B;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_pby_0;PBY-1;;;;;;;;;;;;;;x
USA_pby_1;PBY-2;;;;;;;;;;;;;;x
USA_pby_2;PBY-3;;;;;;;;;;;;;;x
USA_pby_3;PBY-4;;;;;;;;;;;;;;x
USA_pby_4;PBY-5;;;;;;;;;;;;;;x
USA_pby_5;PBY-5A;;;;;;;;;;;;;;x
USA_pby_6;PBY-6A;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_pbm_0;PBM-1;;;;;;;;;;;;;;x
USA_pbm_1;PBM-3;;;;;;;;;;;;;;x
USA_pbm_2;PBM-3C;;;;;;;;;;;;;;x
USA_pbm_3;PBM-3S;;;;;;;;;;;;;;x
USA_pbm_4;PBM-3D;;;;;;;;;;;;;;x
USA_pbm_5;PBM-5;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_pb_four_y_one_liberator_0;PB4Y-1;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_p_four_y_two_privateer_0;PB4Y-2;;;;;;;;;;;;;;x
USA_p_four_y_two_privateer_1;PB4Y-2B;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_b_seventeen_flying_fortress_0;B-17B;;;;;;;;;;;;;;x
USA_b_seventeen_flying_fortress_1;B-17C;;;;;;;;;;;;;;x
USA_b_seventeen_flying_fortress_2;B-17D;;;;;;;;;;;;;;x
USA_b_seventeen_flying_fortress_3;B-17E;;;;;;;;;;;;;;x
USA_b_seventeen_flying_fortress_4;B-17F;;;;;;;;;;;;;;x
USA_b_seventeen_flying_fortress_5;B-17G;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_b_twenty_four_liberator_0;B-24A;;;;;;;;;;;;;;x
USA_b_twenty_four_liberator_1;B-24C;;;;;;;;;;;;;;x
USA_b_twenty_four_liberator_2;B-24D;;;;;;;;;;;;;;x
USA_b_twenty_four_liberator_3;B-24H;;;;;;;;;;;;;;x
USA_b_twenty_four_liberator_4;B-24J;;;;;;;;;;;;;;x
USA_b_twenty_four_liberator_5;B-24L;;;;;;;;;;;;;;x
USA_b_twenty_four_liberator_6;B-24M;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_b_twenty_nine_superfortress_0;B-29;;;;;;;;;;;;;;x
USA_b_twenty_nine_superfortress_1;B-29A;;;;;;;;;;;;;;x
USA_b_twenty_nine_superfortress_2;B-29B;;;;;;;;;;;;;;x
USA_b_twenty_nine_superfortress_3;B-29C;;;;;;;;;;;;;;x
USA_b_twenty_nine_superfortress_4;B-29D;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_c_fifty_four_skymaster_0;C-54A;;;;;;;;;;;;;;x
USA_c_fifty_four_skymaster_1;C-54B;;;;;;;;;;;;;;x
USA_c_fifty_four_skymaster_2;C-54D;;;;;;;;;;;;;;x
USA_c_fifty_four_skymaster_3;C-54E;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_c_seven_four_globemaster_0;C-74A;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
USA_c_one_tweny_four_globemaster_III_0;C-124A;;;;;;;;;;;;;;x
USA_c_one_tweny_four_globemaster_III_1;C-124C;;;;;;;;;;;;;;x
########################################################################################;;;;;;;;;;;;;;x
###  RED AIR FORCE AIRCRAFT ;;;;;;;;;;;;;;x
########################################################################################;;;;;;;;;;;;;;x
SOV_i_fifteen_0;I-15;;;;;;;;;;;;;;x
SOV_i_fifteen_1;I-15bis;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_i_one_fifty_three_0;I-153;;;;;;;;;;;;;;x
SOV_i_one_fifty_three_1;I-153P;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_lagg_three_0;LaGG-3;;;;;;;;;;;;;;x
SOV_lagg_three_1;LaGG-3 G-105;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_i_sixteen_0;I-16 Type 4;;;;;;;;;;;;;;x
SOV_i_sixteen_1;I-16 Type 5;;;;;;;;;;;;;;x
SOV_i_sixteen_2;I-16 Type 6;;;;;;;;;;;;;;x
SOV_i_sixteen_3;I-16 Type 10;;;;;;;;;;;;;;x
SOV_i_sixteen_4;I-16 Type 12;;;;;;;;;;;;;;x
SOV_i_sixteen_5;I-16 Type 18;;;;;;;;;;;;;;x
SOV_i_sixteen_6;I-16 Type 29;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_mig_three_0;MiG-3;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_yak_nine_0;Yak-9;;;;;;;;;;;;;;x
SOV_yak_nine_1;Yak-9T;;;;;;;;;;;;;;x
SOV_yak_nine_2;Yak-9K;;;;;;;;;;;;;;x
SOV_yak_nine_3;Yak-9D;;;;;;;;;;;;;;x
SOV_yak_nine_4;Yak-9TD;;;;;;;;;;;;;;x
SOV_yak_nine_5;Yak-9DD;;;;;;;;;;;;;;x
SOV_yak_nine_6;Yak-9M;;;;;;;;;;;;;;x
SOV_yak_nine_7;Yak-9U (VK-105);;;;;;;;;;;;;;x
SOV_yak_nine_8;Yak-9U (VK-107);;;;;;;;;;;;;;x
SOV_yak_nine_9;Yak-9UT;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_yak_one_0;Yak-1;;;;;;;;;;;;;;x
SOV_yak_one_1;Yak-1b;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_yak_seven_0;Yak-7A;;;;;;;;;;;;;;x
SOV_yak_seven_1;Yak-7B;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_yak_three_0;Yak-3;;;;;;;;;;;;;;x
SOV_yak_three_1;Yak-3 (VK-107A);;;;;;;;;;;;;;x
SOV_yak_three_2;Yak-3P;;;;;;;;;;;;;;x
SOV_yak_three_3;Yak-3U;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_la_five_0;La-5;;;;;;;;;;;;;;x
SOV_la_five_1;La-5F;;;;;;;;;;;;;;x
SOV_la_five_2;La-5FN;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_la_seven_0;La-7;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_la_nine_0;La-9;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_la_eleven_0;La-11;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_su_two_0;Su-2;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_il_two_sturmovik_0;Il-2;;;;;;;;;;;;;;x
SOV_il_two_sturmovik_1;Il-2M;;;;;;;;;;;;;;x
SOV_il_two_sturmovik_2;Il-2M3;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_il_ten_0;Il-10;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_pe_three_0;Pe-3;;;;;;;;;;;;;;x
SOV_pe_three_1;Pe-3bis;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_db_three_0;DB-3;;;;;;;;;;;;;;x
SOV_db_three_1;DB-3A;;;;;;;;;;;;;;x
SOV_db_three_2;DB-3B;;;;;;;;;;;;;;x
SOV_db_three_3;DB-3T;;;;;;;;;;;;;;x
SOV_db_three_4;DB-3M;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_il_four_0;IL-4;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_pe_two_0;Pe-2;;;;;;;;;;;;;;x
SOV_pe_two_1;Pe-2B;;;;;;;;;;;;;;x
SOV_pe_two_2;Pe-2D;;;;;;;;;;;;;;x
SOV_pe_two_3;Pe-2FT;;;;;;;;;;;;;;x
SOV_pe_two_4;Pe-2I;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_tu_two_0;Tu-2 ANT-58;;;;;;;;;;;;;;x
SOV_tu_two_1;Tu-2 ANT-59;;;;;;;;;;;;;;x
SOV_tu_two_2;Tu-2D ANT-62;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_tb_three_0;TB-3-4M-17F;;;;;;;;;;;;;;x
SOV_tb_three_1;TB-3-4M-34;;;;;;;;;;;;;;x
SOV_tb_three_2;TB-3-4M-34R;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
SOV_pe_eight_0;Pe-8;;;;;;;;;;;;;;x
########################################################################################;;;;;;;;;;;;;;x
###  IMPERIAL JAPANESE AIR FORCE AIRCRAFT ;;;;;;;;;;;;;;x
########################################################################################;;;;;;;;;;;;;;x
JAP_ki_ten_perry_0;Ki-10-1;;;;;;;;;;;;;;x
JAP_ki_ten_perry_1;Ki-10-2;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_ki_twenty_seven_nate_0;Ki-27a;;;;;;;;;;;;;;x
JAP_ki_twenty_seven_nate_1;Ki-27b;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_ki_fourty_three_oscar_0;Ki-43-Ia;;;;;;;;;;;;;;x
JAP_ki_fourty_three_oscar_1;Ki-43-IIa;;;;;;;;;;;;;;x
JAP_ki_fourty_three_oscar_2;Ki-43-IIb;;;;;;;;;;;;;;x
JAP_ki_fourty_three_oscar_3;Ki-43-IIIb;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_ki_fourty_four_tojo_0;Ki-44-I;;;;;;;;;;;;;;x
JAP_ki_fourty_four_tojo_1;Ki-44-II Ko;;;;;;;;;;;;;;x
JAP_ki_fourty_four_tojo_2;Ki-44-II Otsu;;;;;;;;;;;;;;x
JAP_ki_fourty_four_tojo_3;Ki-44-II Hei;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_j_two_m_jack_0;J2M2 Model 11;;;;;;;;;;;;;;x
JAP_j_two_m_jack_1;J2M3 Model 21;;;;;;;;;;;;;;x
JAP_j_two_m_jack_2;J2M3a Model 21A;;;;;;;;;;;;;;x
JAP_j_two_m_jack_3;J2M5 Model 33;;;;;;;;;;;;;;x
JAP_j_two_m_jack_4;J2M5a Model 33A;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_n_one_k_george_0;N1K1-J;;;;;;;;;;;;;;x
JAP_n_one_k_george_1;N1K1-Jc;;;;;;;;;;;;;;x
JAP_n_one_k_george_2;N1K2-J;;;;;;;;;;;;;;x
JAP_n_one_k_george_3;N1K2-Ja;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_ki_eighty_four_frank_0;Ki-84-I Ko;;;;;;;;;;;;;;x
JAP_ki_eighty_four_frank_1;Ki-84-I Otsu;;;;;;;;;;;;;;x
JAP_ki_eighty_four_frank_2;Ki-84-I Hei;;;;;;;;;;;;;;x
JAP_ki_eighty_four_frank_3;Ki-84-N;;;;;;;;;;;;;;x
JAP_ki_eighty_four_frank_4;Ki-84-R;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_ki_sixty_one_tony_0;Ki-61-I Ko;;;;;;;;;;;;;;x
JAP_ki_sixty_one_tony_1;Ki-61-I Otsu;;;;;;;;;;;;;;x
JAP_ki_sixty_one_tony_2;Ki-61-I Hei;;;;;;;;;;;;;;x
JAP_ki_sixty_one_tony_3;Ki-61-I Tei;;;;;;;;;;;;;;x
JAP_ki_sixty_one_tony_4;Ki-61-II;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_ki_fifty_one_sonia_0;Ki-51;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_a_five_m_claude_0;A5M1;;;;;;;;;;;;;;;x
JAP_a_five_m_claude_1;A5M2/2a;;;;;;;;;;;;;;;x
JAP_a_five_m_claude_2;A5M4;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_a_six_m_zero_0;A6M2 Model 11;;;;;;;;;;;;;;;x
JAP_a_six_m_zero_1;A6M2 Model 21;;;;;;;;;;;;;;;x
JAP_a_six_m_zero_2;A6M3 Model 32;;;;;;;;;;;;;;;x
JAP_a_six_m_zero_3;A6M3 Model 22;;;;;;;;;;;;;;;x
JAP_a_six_m_zero_4;A6M5 Model 52;;;;;;;;;;;;;;;x
JAP_a_six_m_zero_5;A6M8 Model 64;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_b_four_y_jean_0;B4Y;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_d_three_a_val_0;D3A;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_d_four_y_judy_0;D4Y1;;;;;;;;;;;;;;;x
JAP_d_four_y_judy_1;D4Y2;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_b_five_n_kate_0;B5N1;;;;;;;;;;;;;;;x
JAP_b_five_n_kate_1;B5N2;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_b_six_n_jill_0;B6N1;;;;;;;;;;;;;;;x
JAP_b_six_n_jill_1;B6N2;;;;;;;;;;;;;;;x
JAP_b_six_n_jill_2;B6N3;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_ki_fourty_five_nick_0;Ki-45 KAIa;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_ki_one_oh_two_randy_0;Ki-102;;;;;;;;;;;;;;;x
JAP_ki_one_oh_two_randy_1;Ki-102 Ko;;;;;;;;;;;;;;;x
JAP_ki_one_oh_two_randy_2;Ki-102 Otsu;;;;;;;;;;;;;;;x
JAP_ki_one_oh_two_randy_3;Ki-102 Hei;;;;;;;;;;;;;;;x
JAP_ki_one_oh_two_randy_4;Ki-108 ;;;;;;;;;;;;;;;x
JAP_ki_one_oh_two_randy_5;Ki-108 Kai;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_j_one_n_one_irving_0;J1N1-C KAI;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_g_three_m_nell_0;G3M1 Model 11;;;;;;;;;;;;;;;x
JAP_g_three_m_nell_1;G3M2 Model 21;;;;;;;;;;;;;;;x
JAP_g_three_m_nell_2;G3M2 Model 22;;;;;;;;;;;;;;;x
JAP_g_three_m_nell_3;G3M3 Model 23;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_ki_fourty_eight_lily_0;Ki-48-Ia;;;;;;;;;;;;;;;x
JAP_ki_fourty_eight_lily_1;Ki-48-Ib;;;;;;;;;;;;;;;x
JAP_ki_fourty_eight_lily_2;Ki-48-IIa;;;;;;;;;;;;;;;x
JAP_ki_fourty_eight_lily_3;Ki-48-IIb;;;;;;;;;;;;;;;x
JAP_ki_fourty_eight_lily_4;Ki-48-IIc;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_h_six_k_mavis_0;H6K2 Model 11;;;;;;;;;;;;;;;x
JAP_h_six_k_mavis_1;H6K4 Model 22;;;;;;;;;;;;;;;x
JAP_h_six_k_mavis_2;H6K5 Model 23;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_hk_eight_emily_0;H8K1 Model 11;;;;;;;;;;;;;;;x
JAP_hk_eight_emily_1;H8K2 Model 12;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_g_four_m_betty_0;G4M1 Model 11;;;;;;;;;;;;;;;x
JAP_g_four_m_betty_1;G4M1 Model 12;;;;;;;;;;;;;;;x
JAP_g_four_m_betty_2;G4M2 Model 22;;;;;;;;;;;;;;;x
JAP_g_four_m_betty_3;G4M2 Model 22 Ko;;;;;;;;;;;;;;;x
JAP_g_four_m_betty_4;G4M2 Model 22 Otsu;;;;;;;;;;;;;;;x
JAP_g_four_m_betty_5;G4M2a Model 24;;;;;;;;;;;;;;;x
JAP_g_four_m_betty_6;G4M3 Model 34;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_p_one_y_one_frances_0;P1Y1 Model 11;;;;;;;;;;;;;;;x
JAP_p_one_y_one_frances_1;P1Y2 Model 16;;;;;;;;;;;;;;;x
JAP_p_one_y_one_frances_2;P1Y3 Model 13;;;;;;;;;;;;;;;x
JAP_p_one_y_one_frances_3;P1Y4 Model 12;;;;;;;;;;;;;;;x
JAP_p_one_y_one_frances_4;P1Y5 Model 14;;;;;;;;;;;;;;;x
JAP_p_one_y_one_frances_5;P1Y6 Model 17;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_ki_twenty_one_sally_0;Ki-21-Ia;;;;;;;;;;;;;;;x
JAP_ki_twenty_one_sally_1;Ki-21-Ib;;;;;;;;;;;;;;;x
JAP_ki_twenty_one_sally_2;Ki-21-Ic;;;;;;;;;;;;;;;x
JAP_ki_twenty_one_sally_3;Ki-21-IIa;;;;;;;;;;;;;;;x
JAP_ki_twenty_one_sally_4;Ki-21-IIb;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
JAP_ki_fourty_nine_helen_0;Ki-49-I;;;;;;;;;;;;;;;x
JAP_ki_fourty_nine_helen_1;Ki-49-IIa;;;;;;;;;;;;;;;x
########################################################################################;;;;;;;;;;;;;;x
###  ROYAL AIR FORCE AIRCRAFT ;;;;;;;;;;;;;;x
########################################################################################;;;;;;;;;;;;;;x
ENG_wapiti_0;Wapiti I;;;;;;;;;;;;;;;x
ENG_wapiti_1;Wapiti IIA;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_gladiator_0;Gladiator I;;;;;;;;;;;;;;;x
ENG_gladiator_1;Gladiator II;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_hurricane_0;Hurricane Mk I;;;;;;;;;;;;;;;x
ENG_hurricane_1;Hurricane Mk I (revised);;;;;;;;;;;;;;;x
ENG_hurricane_2;Hurricane Mk IIA;;;;;;;;;;;;;;;x
ENG_hurricane_3;Hurricane Mk IIB;;;;;;;;;;;;;;;x
ENG_hurricane_4;Hurricane Mk IIB Trop;;;;;;;;;;;;;;;x
ENG_hurricane_5;Hurricane Mk IIC;;;;;;;;;;;;;;;x
ENG_hurricane_6;Hurricane MK IID;;;;;;;;;;;;;;;x
ENG_hurricane_7;Hurricane Mk IIE;;;;;;;;;;;;;;;x
ENG_hurricane_8;Hurricane Mk IV;;;;;;;;;;;;;;;x
ENG_hurricane_9;Hurricane Mk V;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_hind_0;Hind Mk I;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_spitfire_0;Spitfire Mk IA;;;;;;;;;;;;;;;x
ENG_spitfire_1;Spitfire Mk IB;;;;;;;;;;;;;;;x
ENG_spitfire_2;Spitfire Mk IIA;;;;;;;;;;;;;;;x
ENG_spitfire_3;Spitfire Mk IIB;;;;;;;;;;;;;;;x
ENG_spitfire_4;Spitfire Mk VA;;;;;;;;;;;;;;;x
ENG_spitfire_5;Spitfire Mk VB;;;;;;;;;;;;;;;x
ENG_spitfire_6;Spitfire Mk VC;;;;;;;;;;;;;;;x
ENG_spitfire_7;Spitfire Mk VI;;;;;;;;;;;;;;;x
ENG_spitfire_8;Spitfire Mk VII;;;;;;;;;;;;;;;x
ENG_spitfire_9;Spitfire Mk VIII;;;;;;;;;;;;;;;x
ENG_spitfire_10;Spitfire Mk IX;;;;;;;;;;;;;;;x
ENG_spitfire_11;Spitfire Mk XII;;;;;;;;;;;;;;;x
ENG_spitfire_12;Spitfire Mk XIV;;;;;;;;;;;;;;;x
ENG_spitfire_13;Spitfire F24;;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_defiant_0;Defiant Mk I;;;;;;;;;;;;;;;x
ENG_defiant_1;Defiant NF Mk IA;;;;;;;;;;;;;;;x
ENG_defiant_2;Defiant Mk II;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_typhoon_0;Typhoon;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_tempest_0;Tempest Mk V;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_gordon_0;Gordon Mk I;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_battle_0;Battle Mk I;;;;;;;;;;;;;;;x
ENG_battle_1;Battle Mk II;;;;;;;;;;;;;;;x
ENG_battle_2;Battle Mk V;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_skua_0;Skua Mk II;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_sea_gladiator_0;Sea Gladiator;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_sea_hurricane_0;Hurricane Mk IA;;;;;;;;;;;;;;;x
ENG_sea_hurricane_1;Hurricane Mk IB;;;;;;;;;;;;;;;x
ENG_sea_hurricane_2;Hurricane Mk IC;;;;;;;;;;;;;;;x
ENG_sea_hurricane_3;Hurricane Mk IIC;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_roc_0;Roc;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_fulmar_0;Fulmar Mk I;;;;;;;;;;;;;;;x
ENG_fulmar_1;Fulmar Mk II;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_firefly_0;Firefly I;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_seafire_0;Seafire Mk IB;;;;;;;;;;;;;;;x
ENG_seafire_1;Seafire F Mk IIC;;;;;;;;;;;;;;;x
ENG_seafire_2;Seafire F Mk III;;;;;;;;;;;;;;;x
ENG_seafire_3;Seafire F Mk XV;;;;;;;;;;;;;;;x
ENG_seafire_4;Seafire F Mk 45;;;;;;;;;;;;;;;x
ENG_seafire_5;Seafire F Mk 46;;;;;;;;;;;;;;;x
ENG_seafire_6;Seafire F Mk 47;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_barracuda_0;Barracuda Mk I;;;;;;;;;;;;;;;x
ENG_barracuda_1;Barracuda Mk II;;;;;;;;;;;;;;;x
ENG_barracuda_2;Barracuda Mk III;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_swordfish_0;Swordfish I;;;;;;;;;;;;;;;x
ENG_swordfish_1;Swordfish III;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_albacore_0;Albacore I;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_blenheim_0;Blenheim Mk I;;;;;;;;;;;;;;;x
ENG_blenheim_1;Blenheim Mk IF;;;;;;;;;;;;;;;x
ENG_blenheim_2;Blenheim Mk IV;;;;;;;;;;;;;;;x
ENG_blenheim_3;Blenheim Mk IVF;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_beaufighter_0;Beaufighter Mk III;;;;;;;;;;;;;;;x
ENG_beaufighter_1;Beaufighter Mk VI;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_mosquito_0;Mosquito Mk II;;;;;;;;;;;;;;;x
ENG_mosquito_1;Mosquito Mk IV;;;;;;;;;;;;;;;x
ENG_mosquito_2;Mosquito Mk VI;;;;;;;;;;;;;;;x
ENG_mosquito_3;Mosquito Mk IX;;;;;;;;;;;;;;;x
ENG_mosquito_4;Mosquito Mk XII;;;;;;;;;;;;;;;x
ENG_mosquito_5;Mosquito Mk XIII;;;;;;;;;;;;;;;x
ENG_mosquito_6;Mosquito Mk XVI;;;;;;;;;;;;;;;x
ENG_mosquito_7;Mosquito Mk XVIII;;;;;;;;;;;;;;;x
#########################;;;;;;;;;;;;;;x
ENG_wellington_0;Wellington Mk I;;;;;;;;;;;;;;;x
ENG_wellington_1;Wellington Mk IA;;;;;;;;;;;;;;;x
ENG_wellington_2;Wellington Mk IC;;;;;;;;;;;;;;;x
ENG_wellington_3;Wellington Mk II;;;;;;;;;;;;;;;x
ENG_wellington_4;Wellington Mk III;;;;;;;;;;;;;;;x
ENG_wellington_5;Wellington Mk IV;;;;;;;;;;;;;;;x
