##################################################;;;;;;;;;;;;;;x
# Events ;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
############### BRITISH ARMY UNIQUE WEAPONS ####################;;;;;;;;;;;;;;x
EVTDESC9105544;After the First World War Britain disbanded most of its tank units leaving only five tank battalions equipped with the Mark V and the Medium Mark C. At first a large budget was made available for tank design but this was all spent on the failed development of the Medium Mark D. When the government design bureau, the Tank Design Department, was closed in 1923 any direct official involvement in tank development was terminated. However private enterprise in the form of the Vickers-Armstrong company built two prototypes of a new tank in 1921.  In 1920 the Infantry had plans to acquire a Light Infantry Tank. Colonel Johnson of the Tank Design Department derived such a type from the Medium Mark D. In competition Vickers built the Vickers Light Tank.  The Vickers design still was reminiscent of the Great War types. It had a high, lozenge-shaped, track frame with side doors but it also showed some improvements. There was a fully revolving turret and the suspension was sprung by vertical helical springs, while the Medium Mark C still had a fixed turret and was unsprung. The Vickers was much smaller than the Medium C at just seven feet high and weighing only 8.5 short tons. It was driven by a separately compartmented 86 hp engine through an advanced hydraulic Williams-Jenney transmission, allowing infinitely variable turn cycles. The first prototype was a "Female" version with three Hotchkiss machine guns; the second prototype was a "Male" which had a 3-pounder gun in place of one of the machine guns and also a machine gun for anti-aircraft use. It looked far closer to a modern tank than its predecessors with the turret, the front of the fighting compartment and the hull front plate all strongly rounded. The advanced transmission proved to be utterly unreliable however and the project was abandoned in 1922 in favour of a generally more conventional design, the Vickers Light Tank Mark I. This would be renamed the Vickers Medium Tank Mark I in 1924 . The first prototypes were sent to Bovington for trial in 1923. The Vickers designation was A2E1.;;;;;;;;;;x
EVTNAME9105545;New Medium Tank Design: The Cruiser Tank;;;;;;;;;;x
EVTDESC9105545;The cruiser tank (also called cavalry tank or fast tank) was a British tank concept of the inter-war period. This concept was the driving force behind several tank designs which saw action during the Second World War. In British use, the cruiser formed part of a doctrine paired with the "infantry tank", a much slower but better armoured design intended to work in concert with the infantry in punching holes through enemy lines for the cruisers to exploit.  During early World War II, the Crusader was probably the best-known cruiser, it was first used in mid 1941 and thereafter used in large numbers in the Western Desert Campaign. The contemporary Covenanter was unreliable and was retained in the UK for training use.  The Cavalier, Centaur and Cromwell came out of the planned successor to the Covenanter and Crusader. Intended to be in production by 1942, the project was delayed and the Crusader was upgunned as an interim measure with the Mk.III 6 pounder gun. Cavalier was a development of Crusader. Centaur and Cromwell were an alternative design using the same engine as the Cavalier and the new Rolls-Royce Meteor engine respectively.  The Centaur and Cromwell saw action from the Invasion of Normandy onwards. The Comet was a development of the Cromwell using a modified 17 pounder gun and was fielded in the beginning of 1945. By this point in the war, the firepower and armour protection of the cruisers made them indistinguishable from medium tanks.  In the course of the war, technological improvements enabled heavier tanks to approximate the speed of the cruisers and the concept became obsolete. The last of their line was the Centurion. The Centurion was designed to satisfy the "Heavy Cruiser" criterion by combining the mobility of a cruiser tank and armour of an Infantry tank in one chassis. This idea - and the Centurion along with it - then evolved into the "Universal tank" concept, a design that could "do it all". Ultimately, the Centurion tank transcended its cruiser tank origins and become Britain's first modern main battle tank.;;;;;;;;;;x
EVTNAME9105546;New Heavy Tank Design: The Black Prince Mk I Heavy Tank;;;;;;;;;;x
EVTDESC9105546;Tank, Infantry, Black Prince (A43) is the name that was assigned to an experimental development of the Churchill tank with a larger, wider hull and a QF 17-pounder (76 mm) gun. It was named after Edward, the Black Prince, a famous 14th century military leader.;;;;;;;;;;x
EVTNAME9105547;New Heavy Tank Design: The Centurion Mk.I Heavy Tank;;;;;;;;;;x
EVTDESC9105547;The Centurion, introduced in 1945, was the primary British main battle tank of the post-World War II period. It is widely considered to be one of the most successful post-war tank designs, remaining in production into the 1960s, and seeing combat in the front lines into the 1980s. The chassis was also adapted for several other roles, and these have remained in service to this day.  Development of the tank began in 1943 and manufacture of the Centurion began in January 1945, six prototypes arriving in Belgium less than a month after the war in Europe ended in May 1945. It first entered combat with the British Army in the Korean War in 1950, in support of the UN forces. The Centurion later served in the Indo-Pakistani War of 1965, where it fought against US-supplied M47 and M48 Patton tanks and it served with the Royal Australian Armoured Corps in Vietnam.;;;;;;;;;;x
EVTNAME9105548;New Light Tank Destroyer Design: The Universal Carrier 2pdr;;;;;;;;;;x
EVTDESC9105548;The Universal Carrier was developed during the interwar period and was the main armored personnel carrier used by British Commonwealth forces. A total of 90,000 vehicles were produced from 1937 through 1945. Versions of the Universal Carriers were used for transporting personnel and equipment, as machine gun platforms, and for reconnaissance purposes. In 1940, a variant with a 40-mm anti-tank gun was developed.  The UC 2-pdr has the best top speed among the 2 Tank Destroyers (along with the T18), making it easy to relocate and find cover quickly. Like all British low-tier tanks, it suffers from poor armor which refuses to bounce shots from even the weakest weapons in the game. Staying hidden is essential. The 6-pdr gun is quite powerful and can two-shot many Tier 2s, though it has lower penetration than the stock gun. The UC 2-pdr has no trouble penetrating Tier 2 enemies and only the toughest Tier 3s can withstand its gun. It also has fairly good view range which allows it to spot for itself and teammates. The very wide gun arc allows the UC 2-pdr to fire without needing to move its hull which makes it even harder to detect.;;;;;;;;;;x
EVTNAME9105549;New Medium Tank Destroyer Design: The Challenger;;;;;;;;;;x
EVTDESC9105549;The Tank, Cruiser, Challenger (A30) was a British tank of World War II. It mounted the QF 17-pounder anti-tank gun on a chassis derived from the Cromwell tank to add heavier anti-tank firepower to the cruiser tank units.  The design compromises made in fitting the large gun onto the Cromwell chassis resulted in a tank with a powerful weapon, but with less armour. The extemporised Sherman Firefly conversion of the US-supplied Sherman was easier to produce and, combined with delays in production, meant that only 200 Challengers were built. However, it was able to keep up with the fast Cromwell tank and was used alongside them.;;;;;;;;;;x
EVTNAME9105550;New Medium Tank Destroyer Design: The Archer QF 6pdr Mk IV;;;;;;;;;;x
EVTDESC9105550;This powerful, lightly-armored tank destroyer was capable of engaging enemy tanks of any type at distances up to 1,000 meters. Top speed was relatively low because of the underpowered engine and weak suspension. Nonetheless, the Archer was a successful reuse of the outdated Valentine chassis. A total of 665 vehicles were built from 1943 through 1945.;;;;;;;;;;x
EVTNAME9105551;New Medium Tank Destroyer Design: The Archer QF 17pdr Mk II;;;;;;;;;;x
EVTDESC9105551;The 17 pounder anti-tank gun was a very powerful gun but also very large, heavy, and could only be moved about the battlefield by a vehicle, which made the gun more effective in defence than in the attack. A version of the Churchill tank had been tested as a self-propelled gun; the "3-inch Gun Carrier" and the US was expected to be able to provide the M10 Wolverine through Lend-lease. Other projects were considered using obsolete tank chassis. Possible vehicles included the Valentine, for its reliability and low profile, and the Crusader, for its good power-to-weight ratio. In development were tank designs using the 17-pdr, which led to the Cruiser Mark VIII Challenger tank (and its post-war variant the Avenger), derived from the Cromwell cruiser tank, and the Sherman Firefly conversion of the Sherman tank.  The Valentine chassis was soon chosen, as it was in production but obsolescent as a tank in British use, and was also one of the few chassis that could accommodate such a large gun.  The engine in the Archer had a higher power rating than in the Valentine. Since the Valentine had a small hull and it was not possible to use a turret, the gun was mounted in a simple, low, open-topped armoured box, very much like the early Panzerjäger German self-propelled guns in appearance, with the gun facing to the rear, which kept the length of the Archer short. The mounting allowed for 11 degrees of traverse to either side, with elevation from -7.5 to +15 degrees.  On firing, the gun breech recoiled into the driver's space, with the driver staying in position, in case the vehicle needed to move quickly. The rear mounting combined with its low silhouette made the Archer an excellent ambush weapon, allowing its crew to fire, then drive away without turning round.  The first prototype was completed in 1943, with firing trials carried out in April 1943. Vickers were given orders for 800 vehicles.;;;;;;;;;;x
EVTNAME9105552;New Heavy Tank Destroyer Design: The AT-2 Heavy Tank Destroyer;;;;;;;;;;x
EVTDESC9105552;Design for an assault tank to break through enemy defensive lines. The design was completed by May 15th, 1943. No prototypes were built, the project helped set the stage for another heavy assault tank, the A39 Tortoise.  The AT 2 is radically different from its predecessors, it's the first true British Tank Destroyer in its line. The AT 2 is very slow, boasts tough all-round armor, and has an increased hitpoint pool. The AT 2, unlike tank destroyers of other nations, is a front-line tank. It is most effective leading the team while drawing and deflecting enemy fire, albeit while moving slowly. The AT 2 is a spearhead breakthrough tank but absolutely requires supporting teammates; it has very poor viewrange and is extremely vulnerable to flanking. A flanked AT 2 should keep its armor towards the enemies in front, it must rely on its teammates to deal with the flank because its turning speed is just too slow.;;;;;;;;;;x
EVTNAME9105553;New Heavy Tank Destroyer Design: The A-39 Tortoise;;;;;;;;;;x
EVTDESC9105553;The Tank, Heavy Assault, Tortoise (A39) was a British heavy assault tank design developed in World War II but never put into mass production. It was developed for the task of clearing heavily fortified areas and as a result favoured armour protection over mobility.  Although heavy, at 78 tons, and not readily transported, it was considered reliable and a good gun platform. Only a few prototypes of the Tortoise had been produced by the end of the war.;;;;;;;;;;x
EVTNAME9105554;New Main Battle Tank Design: The Centurion Mk.II;;;;;;;;;;x
EVTDESC9105554;The Centurion, introduced in 1945, was the primary British main battle tank of the post-World War II period. It is widely considered to be one of the most successful post-war tank designs, remaining in production into the 1960s, and seeing combat in the front lines into the 1980s. The chassis was also adapted for several other roles, and these have remained in service to this day.  Development of the tank began in 1943 and manufacture of the Centurion began in January 1945, six prototypes arriving in Belgium less than a month after the war in Europe ended in May 1945. It first entered combat with the British Army in the Korean War in 1950, in support of the UN forces. The Centurion later served in the Indo-Pakistani War of 1965, where it fought against US-supplied M47 and M48 Patton tanks and it served with the Royal Australian Armoured Corps in Vietnam.  Between 1946 and 1962, 4,423 Centurions were produced, consisting of 13 basic marks and numerous variants. In British Army use it was replaced by the Chieftain.;;;;;;;;;;x
EVTNAME9105555;New Main Battle Tank Design: The Conqueror;;;;;;;;;;x
EVTDESC9105555;The FV 214 Conqueror, also known as "Tank, Heavy No. 1, 120 mm Gun, Conqueror" was a British heavy tank of the post-war era. It was developed as a response to the Soviet Joseph Stalin IS-3 heavy tanks; its 120 mm gun was larger than the 20-pounder (83.4 mm) gun carried by its peer, the Centurion. The Conqueror's role was to provide long range anti-tank support for the Centurion. Conquerors were issued at nine for each regiment in Germany, usually grouped in three tank troops.;;;;;;;;;;x
EVTNAME9105556;New Main Battle Tank Design: The Vickers MBT;;;;;;;;;;x
EVTDESC9105556;The Vickers MBT is a series of main battle tanks (MBTs) developed as a private venture by Vickers-Armstrongs for export. The design makes use of proven components such as the L7 gun of the Centurion, and the Leyland L60 multi-fuel engine, transmission and fire control system of the Chieftain. A large number of tanks were also built by India under licence as the Vijayanta.  The Vickers MBT followed on from a 24-tonne 20-pdr gunned tank design intended for export. This would be as well equipped as Centurion but substantially cheaper and with Vickers Vigilant missiles as effective. However with the appearance of the 105 mm L7 gun into the British, US and German tank designs, this light tank would have been less powerful while too large for the reconnaissance role, and so a new design was required. With armour twice that of the light tank design, it would still be 12 tonnes lighter than Centurion and hence more mobile. The design would use the new engine and transmission of the Chieftain tank then being developed. The development coincided with an agreement with India in 1961 to produce a tank design and help set up a factory there to produce it.  The Vickers MBT Mk 1 was designed to be a simple, low-cost, but effective tank. The first prototype was completed in 1963.  In 1964 one of the prototypes was sent to India.  The Vickers was made of welded rolled homogeneous armour plates. It weighed 38,600 kg, carried a 105mm gun with 44 rounds and had a top speed of 48 km/h. 70 tanks were sold to Kuwait and a large number of a modified version were made in India where the tank was called Vijayanta.;;;;;;;;;;x
EVTNAME9105557;New Main Battle Tank Design: The Chieftain;;;;;;;;;;x
EVTDESC9105557;The Chieftain FV4201 was the main battle tank of the United Kingdom during the 1960s, 1970s and 1980s. A development of the Centurion and therefore a continuation of the British cruiser series, sharing a substantial commonality of parts with both its predecessor and successor. It was the "most formidable main battle tank in the world" with, at the time of its introduction in 1966 the most powerful main gun and most effective armour of any tank ever made. The Chieftain also introduced a supine (reclining backwards) driver position, enabling a heavily sloped hull with reduced height. Faster than Centurion, able to maintain its speed longer than the Leopard 1 and out-gunning its contemporaries Chieftain was also the first tank to enhance its (already superior) armour with composite armour add-ons, beginning with Chobham developed in the UK.  It remained in service until replaced by the Challenger 1.;;;;;;;;;;x
EVTNAME9105558;New Recoilless Rifle Design: The Ordnance 3.45in. Recoilless Rifle;;;;;;;;;;x
EVTDESC9105558;The 3.45 inch RCL was an 88mm British recoilless weapon, designed by Sir Dennis Burney during the Second World War. Delayed by problems due to breech wear because of gas erosion upon firing, it did not see action, as was hoped, in the Far East, particularly Burma. However it did lead to the post war Mobat and Wombat recoilless rifles.;;;;;;;;;;x
EVTNAME9105559;New Advanced Assault Rifle Design: The Enfield L1A1 SLR;;;;;;;;;;x
EVTDESC9105559;The L1A1 Self-Loading Rifle, also known as the SLR, by the Canadian Army designation C1A1 (C1) or in the USA as the "inch pattern" FAL, is a British Commonwealth derivative of the Belgian FN FAL battle rifle, produced under licence. It has seen use in the Australian Army, Canadian Army, Indian Army, Jamaica Defence Force, Malaysian Army, New Zealand Army, Rhodesian Army, and the British Army.  The original FAL was designed in Belgium using metric dimensions, while the components of the "inch-pattern" FALs are manufactured to a slightly modified design using British imperial units. Many sub-assemblies are interchangeable between the two types, while components of those sub-assemblies may not be compatible. Notable incompatibilities include the magazines and the butt-stock, which attach in different ways.  Most Commonwealth pattern FALs are semi-automatic only. A variant named L2A1/C2A1 (C2), meant to serve as a light machine gun in a support role, is also capable of automatic fire. Differences from the L1A1/C1 include a heavy barrel, squared front sight (versus the "V" on the semi-automatic models), a handguard that doubles as a foldable bipod, and a larger 30-round magazine although it could also use the normal 20-round magazines as well. Only Australia and Canada used this variant, as the UK and New Zealand used Bren light machine guns converted to fire the 7.62×51mm NATO cartridge. Some Canadian C1s issued to naval personnel were also capable of automatic fire.;;;;;;;;;;x
EVTNAME9105560;New Advanced Light Machine Gun Design: The Enfield L4 BREN;;;;;;;;;;x
EVTDESC9105560;A conversion of the Bren to 7.62mm NATO from 1958. Indian Army variants may be new-build, not conversions. L4 Brens can easily be identified by their different magazine. The British-issue L4 magazine is of 30-round capacity and has a slight curve. The L4 magazine was interchangeable with the L1A1 SLR magazine, so the L4 Bren also can be seen fitted with straight 20-round magazines from the SLR or with the straight 30-round magazine from the Australian L2A1 or Canadian C2A1 heavy-barrel SLR. The flash suppressor was changed from the cone type of .303 variants to a slotted type similar in appearance to that used on the SLR and L7 GPMG. All L4s are chambered for 7.62×51mm NATO rimless ammunition.;;;;;;;;;;x
EVTNAME9105561;New Advanced Light Machine Gun Design: The Enfield L7 GPMG;;;;;;;;;;x
EVTDESC9105561;The L7 general-purpose machine gun is used by the British Army. The L7 and the related L8 are license-built derivatives of the MAG. The official British Army designation for the current version is the L7A2 GPMG (General Purpose Machine Gun). The L7 was adopted by the British forces as a replacement for the long-serving Vickers machine gun (in the medium role) and the Bren (in the light assault role), following trials in 1957. Built under license originally by Royal Small Arms Factory, Enfield Lock and currently by Manroy Engineering, it serves in the British Army, the Royal Marines and other services. There have been two main variants, the L7A1 and L7A2, developed for infantry use, with the L7A2 having superseded the earlier variant. Several other variants have been developed, notably the L8 (produced in the L8A1 and L8A2 versions), modified for mounting inside armoured vehicles (the L37 variant was developed for mounting on armoured vehicles). Although intended to replace the Bren entirely, that light machine gun (re-titled as the L4) continued in use in jungle terrain (especially in the Far East), where there was no requirement for the medium machine gun role, and with secondary units, until the adoption of the L86A1 Light Support Weapon (LSW). The LSW was intended to replace both the L7 and the L4 in the light machine gun role, but dissatisfaction with the L86's sustained fire capabilities and reliability resulted in combat units continuing to utilize the L7 whenever possible (although neither it, nor its 7.62×51 mm NATO ammunition were supposed to be issued to infantry platoons). The British Army and Royal Marines have since been issued with the L110A2 (FN Minimi Para) to replace the LSW as the light section support or fire support weapon. This uses the same NATO-standard 5.56×45mm ammunition as the L85 assault rifle. However, 7.62 mm L7 variants continue to be used in both dismounted roles and mounted on some British military vehicles, naval vessels, and aircraft.;;;;;;;;;;x
EVTNAME9105562;New Recoilless Rifle Design: The L6 WOMBAT AT;;;;;;;;;;x
EVTDESC9105562;The L6 WOMBAT, (Weapon Of Magnesium, Battalion, Anti-Tank) was a 120 mm calibre recoilless anti-tank rifle used by the British Army. It is a lightweight model of the BAT for use by mobile units such as paratroopers or marines, referring to the use of magnesium alloys to reduce weight. They were used until anti-tank guided missiles, such as Vigilant and MILAN, took their place. However, WOMBAT was maintained in British Army anti-tank platoons in Berlin to supplement MILAN until the late 1980s, due to the expected engagement ranges should the Warsaw Pact have ever attacked. The wire guidance of MILAN would also have been problematic in the built up areas of Berlin. It was envisioned that WOMBAT would be used in 'shoot and scoot' attacks mounted on the back of stripped down Land Rover vehicles.;;;;;;;;;;x
EVTNAME9105563;New Advanced Mortar Design: The Ordnance L16 81mm Mortar;;;;;;;;;;x
EVTDESC9105563;The United Kingdom's L16 81 mm mortar is the standard mortar used by the British armed forces. It originated as a joint design by UK and Canada. The version produced and used by Australia is named the F2 81mm Mortar, whilst the version used by the U.S. armed forces is known as the M252.  It was introduced in 1965/6, replacing the Ordnance ML 3 inch Mortar in UK service, where it is used by the Army, the Royal Marines and the RAF Regiment.  In UK armoured/mechanised infantry battalions, the L16 mortar is mounted in an FV 432 AFV (six per battalion mortar platoon). British army light role infantry battalions and the Royal Marines may transport their mortars in BvS 10 vehicles (the replacement for the Bv 206). Otherwise, it is carried dissassembled in three loads, (barrel, baseplate and bipod with sights, each approximately 11 kg), normally carried by a vehicle or helicopter and assembled for firing from the ground.  The weapon can be man-packed by the mortar detachment, but this is an arduous task (especially for the carrier of the bipod) and is preferably avoided. The ammunition in this case would be carried by other soldiers of the battalion. In addition to his normal equipment, each man would carry four bombs in a pair of two-bomb, plastic containers (known as greenies in the British Army).;;;;;;;;;;x
##EOF;;;;;;;;;;;;;;x
