ENG_medium_tank_versions_6;Cruiser Tank Mk.VIII Cromwell Mk.VII;;;;;;;;;;;;;;x
ENG_medium_tank_versions_7;Cruiser Tank Mk.VIII Cromwell Mk.VIII;;;;;;;;;;;;;;x
### HEAVY MEDIUM TANK VARIANTS ###;;;;;;;;;;;;;;x
ENG_heavy_medium_tank_versions_1;Cruiser Tank Mk.VIII (A29);;;;;;;;;;;;;;x
ENG_heavy_medium_tank_versions_2;Cruiser Tank Mk.VIII Challenger (A30);;;;;;;;;;;;;;x
ENG_heavy_medium_tank_versions_3;Cruiser Tank Mk.VIII Comet (A34) Mk.I;;;;;;;;;;;;;;x
ENG_heavy_medium_tank_versions_4;Cruiser Tank Mk.VIII Comet (A34) Mk.II;;;;;;;;;;;;;;x
### ARMORED VEHICLE PROTOTYPE ###;;;;;;;;;;;;;;x
ENG_armored_vehicle_prototype_1;Crossley Armored Car;;;;;;;;;;;;;;x
ENG_armored_vehicle_prototype_2;Guy Armored Car;;;;;;;;;;;;;;x
ENG_armored_vehicle_prototype_3;Dingo Scout Car;;;;;;;;;;;;;;x
ENG_armored_vehicle_prototype_4;Humbar Armored Car;;;;;;;;;;;;;;x
ENG_armored_vehicle_prototype_5;AEC Armored Car;;;;;;;;;;;;;;x
ENG_armored_vehicle_prototype_6;Coventry Armored Car;;;;;;;;;;;;;;x
ENG_armored_vehicle_prototype_7;Daimler Ferret;;;;;;;;;;;;;;x
ENG_armored_vehicle_prototype_8;Alvis Saracen;;;;;;;;;;;;;;x
### TACTICAL TANK RADIOS ###;;;;;;;;;;;;;;x
ENG_tactical_tank_radios_1;Regimental Commander Tank Radio;;;;;;;;;;;;;;x
ENG_tactical_tank_radios_2;Battalion Commander Tank Radios;;;;;;;;;;;;;;x
ENG_tactical_tank_radios_3;Company Commander Tank Radios;;;;;;;;;;;;;;x
ENG_tactical_tank_radios_4;Platoon Commander Tank Radios;;;;;;;;;;;;;;x
ENG_tactical_tank_radios_5;Squad Leader Tank Radios;;;;;;;;;;;;;;x
ENG_tactical_tank_radios_6;Individual Tank Commander Radios;;;;;;;;;;;;;;x
#######################################################################################################################;;;;;;;;;;;;;;x
#######################################################################################################################;;;;;;;;;;;;;;x
#######################################################################################################################;;;;;;;;;;;;;;x
### FRANCE ###;;;;;;;;;;;;;;x
#######################################################################################################################;;;;;;;;;;;;;;x
#######################################################################################################################;;;;;;;;;;;;;;x
#######################################################################################################################;;;;;;;;;;;;;;x
##########################################################################################;;;;;;;;;;;;;;x
### INFANTRY TECHNOLOGIES ###;;;;;;;;;;;;;;x
##########################################################################################;;;;;;;;;;;;;;x
### SEMI-AUTOMATIC RIFLE DISTRIBUTION ###;;;;;;;;;;;;;;x
FRA_semi_automatic_rifle_distribution_1;40% Distributed;;;;;;;;;;;;;x
FRA_semi_automatic_rifle_distribution_2;45% Distributed;;;;;;;;;;;;;x
FRA_semi_automatic_rifle_distribution_3;50% Distributed;;;;;;;;;;;;;x
FRA_semi_automatic_rifle_distribution_4;55% Distributed;;;;;;;;;;;;;x
FRA_semi_automatic_rifle_distribution_5;60% Distributed;;;;;;;;;;;;;x
FRA_semi_automatic_rifle_distribution_6;65% Distributed;;;;;;;;;;;;;x
FRA_semi_automatic_rifle_distribution_7;70% Distributed;;;;;;;;;;;;;x
FRA_semi_automatic_rifle_distribution_8;75% Distributed;;;;;;;;;;;;;x
FRA_semi_automatic_rifle_distribution_9;80% Distributed;;;;;;;;;;;;;x
FRA_semi_automatic_rifle_distribution_10;85% Distributed;;;;;;;;;;;;;x
FRA_semi_automatic_rifle_distribution_11;90% Distributed;;;;;;;;;;;;;x
FRA_semi_automatic_rifle_distribution_12;95%;;;;;;;;;;;;;x
### SUBMACHINEGUNS DISTRIBUTION ###;;;;;;;;;;;;;;x
FRA_submachinegun_distribution_1;40% Distributed;;;;;;;;;;;;;x
FRA_submachinegun_distribution_2;45% Distributed;;;;;;;;;;;;;x
FRA_submachinegun_distribution_3;50% Distributed;;;;;;;;;;;;;x
FRA_submachinegun_distribution_4;55% Distributed;;;;;;;;;;;;;x
FRA_submachinegun_distribution_5;60% Distributed;;;;;;;;;;;;;x
FRA_submachinegun_distribution_6;65% Distributed;;;;;;;;;;;;;x
FRA_submachinegun_distribution_7;70% Distributed;;;;;;;;;;;;;x
FRA_submachinegun_distribution_8;75% Distributed;;;;;;;;;;;;;x
FRA_submachinegun_distribution_9;80% Distributed;;;;;;;;;;;;;x
FRA_submachinegun_distribution_10;85% Distributed;;;;;;;;;;;;;x
FRA_submachinegun_distribution_11;90% Distributed;;;;;;;;;;;;;x
FRA_submachinegun_distribution_12;95% Distributed;;;;;;;;;;;;;x
### ASSAULT RIFLE DISTRIBUTION ###;;;;;;;;;;;;;;x
FRA_assault_rifle_distribution_1;40% Distributed;;;;;;;;;;;;;x 
FRA_assault_rifle_distribution_2;45% Distributed;;;;;;;;;;;;;x 
FRA_assault_rifle_distribution_3;50% Distributed;;;;;;;;;;;;;x 
FRA_assault_rifle_distribution_4;55% Distributed;;;;;;;;;;;;;x 
FRA_assault_rifle_distribution_5;60% Distributed;;;;;;;;;;;;;x 
FRA_assault_rifle_distribution_6;65% Distributed;;;;;;;;;;;;;x 
FRA_assault_rifle_distribution_7;70% Distributed;;;;;;;;;;;;;x 
FRA_assault_rifle_distribution_8;75% Distributed;;;;;;;;;;;;;x 
FRA_assault_rifle_distribution_9;80% Distributed;;;;;;;;;;;;;x 
FRA_assault_rifle_distribution_10;85% Distributed;;;;;;;;;;;;;x 
FRA_assault_rifle_distribution_11;90% Distributed;;;;;;;;;;;;;x 
FRA_assault_rifle_distribution_12;95% Distributed;;;;;;;;;;;;;x 
### LIGHT MACHINE GUN DISTRIBUTION ###;;;;;;;;;;;;;;x
FRA_lmg_distribution_1;40% Distributed;;;;;;;;;;;;;x 
FRA_lmg_distribution_2;45% Distributed;;;;;;;;;;;;;x 
FRA_lmg_distribution_3;50% Distributed;;;;;;;;;;;;;x 
FRA_lmg_distribution_4;55% Distributed;;;;;;;;;;;;;x 
FRA_lmg_distribution_5;60% Distributed;;;;;;;;;;;;;x 
FRA_lmg_distribution_6;65% Distributed;;;;;;;;;;;;;x 
FRA_lmg_distribution_7;70% Distributed;;;;;;;;;;;;;x 
FRA_lmg_distribution_8;75% Distributed;;;;;;;;;;;;;x 
FRA_lmg_distribution_9;80% Distributed;;;;;;;;;;;;;x 
FRA_lmg_distribution_10;85% Distributed;;;;;;;;;;;;;x 
FRA_lmg_distribution_11;90% Distributed;;;;;;;;;;;;;x 
FRA_lmg_distribution_12;95% Distributed;;;;;;;;;;;;;x 
### ENGINEER BATTALION ###;;;;;;;;;;;;;;x
FRA_engineer_battalion_1;Ingénieur I;;;;;;;;;;;;;;x
FRA_engineer_battalion_2;Ingénieur II;;;;;;;;;;;;;;x
FRA_engineer_battalion_3;Ingénieur III;;;;;;;;;;;;;;x
FRA_engineer_battalion_4;Ingénieur IV;;;;;;;;;;;;;;x
FRA_engineer_battalion_5;Ingénieur V;;;;;;;;;;;;;;x
FRA_engineer_battalion_6;Ingénieur VI;;;;;;;;;;;;;;x
### BRIDGE CROSSING EQUIPMENT ###;;;;;;;;;;;;;;x
FRA_bridge_crossing_equipment_1;Foot Bridge;;;;;;;;;;;;;;x
FRA_bridge_crossing_equipment_2;Pontoon Bridge;;;;;;;;;;;;;;x
FRA_bridge_crossing_equipment_3;Infantry Support Raft;;;;;;;;;;;;;;x
FRA_bridge_crossing_equipment_4;Assault Boats;;;;;;;;;;;;;;x
FRA_bridge_crossing_equipment_5;Infantry Support Ferries;;;;;;;;;;;;;;x
FRA_bridge_crossing_equipment_6;Pneumatic Bridge;;;;;;;;;;;;;;x
### ANTI-PERSONNEL MINES ###;;;;;;;;;;;;;;x
FRA_anti_personnel_mines_1;Blast Mine;;;;;;;;;;;;;;x
FRA_anti_personnel_mines_2;Fragmentation Mine;;;;;;;;;;;;;;x
FRA_anti_personnel_mines_3;Flame Fougasse;;;;;;;;;;;;;;x
FRA_anti_personnel_mines_4;Glass Mine;;;;;;;;;;;;;;x
FRA_anti_personnel_mines_5;Booby Traps;;;;;;;;;;;;;;x
### ANTI-TANK MINES ###;;;;;;;;;;;;;;x
FRA_anti_tank_mines_1;Blast AT Mine;;;;;;;;;;;;;;x
FRA_anti_tank_mines_2;Metal Cased AT Mine;;;;;;;;;;;;;;x
FRA_anti_tank_mines_3;Wooden AT Mine;;;;;;;;;;;;;;x
FRA_anti_tank_mines_4;Hawkins Mine;;;;;;;;;;;;;;x
FRA_anti_tank_mines_5;L9 Bar Mine ;;;;;;;;;;;;;;x
### DEMOLITIONS ###;;;;;;;;;;;;;;x
FRA_demolitions_1;TNT Satchel Charge;;;;;;;;;;;;;;x
FRA_demolitions_2;Plastic Explosives No.808;;;;;;;;;;;;;;x
FRA_demolitions_3;Bagalore Torpedo;;;;;;;;;;;;;;x
FRA_demolitions_4;Sticky Bombs;;;;;;;;;;;;;;x
FRA_demolitions_5;Gammon Grenades;;;;;;;;;;;;;;x
### ARMORED ENGINEERS ###;;;;;;;;;;;;;;x
FRA_armoured_engineers_1;Blinde Ingenieur I;;;;;;;;;;;;;;x
FRA_armoured_engineers_2;Blinde Ingenieur II;;;;;;;;;;;;;;x
FRA_armoured_engineers_3;Blinde Ingenieur II;;;;;;;;;;;;;;x
### DIVISION MAINTENANCE COMPANY ###;;;;;;;;;;;;;;x
FRA_division_maintenance_company_1;L'entretien du Terrain I;;;;;;;;;;;;;;x
FRA_division_maintenance_company_2;L'entretien du Terrain II;;;;;;;;;;;;;;x
FRA_division_maintenance_company_3;L'entretien du Terrain III;;;;;;;;;;;;;;x
FRA_division_maintenance_company_4;L'entretien du Terrain IV;;;;;;;;;;;;;;x
FRA_division_maintenance_company_5;L'entretien du Terrain V;;;;;;;;;;;;;;x
FRA_division_maintenance_company_6;L'entretien du Terrain VI;;;;;;;;;;;;;;x
FRA_division_maintenance_company_7;L'entretien du Terrain VII;;;;;;;;;;;;;;x
FRA_division_maintenance_company_8;L'entretien du Terrain VIII;;;;;;;;;;;;;;x
FRA_division_maintenance_company_9;L'entretien du Terrain IX;;;;;;;;;;;;;;x
FRA_division_maintenance_company_10;L'entretien du Terrain X;;;;;;;;;;;;;;x
### DIVISION SUPPLY COMPANY ###;;;;;;;;;;;;;;x
FRA_division_supply_company_1;Alimentation de Champ I;;;;;;;;;;;;;;x
FRA_division_supply_company_2;Alimentation de Champ II;;;;;;;;;;;;;;x
FRA_division_supply_company_3;Alimentation de Champ III;;;;;;;;;;;;;;x
FRA_division_supply_company_4;Alimentation de Champ IV;;;;;;;;;;;;;;x
FRA_division_supply_company_5;Alimentation de Champ V;;;;;;;;;;;;;;x
FRA_division_supply_company_6;Alimentation de Champ VI;;;;;;;;;;;;;;x
FRA_division_supply_company_7;Alimentation de Champ VII;;;;;;;;;;;;;;x
FRA_division_supply_company_8;Alimentation de Champ VIII;;;;;;;;;;;;;;x
FRA_division_supply_company_9;Alimentation de Champ IX;;;;;;;;;;;;;;x
FRA_division_supply_company_10;Alimentation de Champ X;;;;;;;;;;;;;;x
### DIVISION MEDICAL COMPANY ###;;;;;;;;;;;;;;x
FRA_division_medical_company_1;Domaine Medical I;;;;;;;;;;;;;;x
FRA_division_medical_company_2;Domaine Medical II;;;;;;;;;;;;;;x
FRA_division_medical_company_3;Domaine Medical III;;;;;;;;;;;;;;x
FRA_division_medical_company_4;Domaine Medical IV;;;;;;;;;;;;;;x
FRA_division_medical_company_5;Domaine Medical V;;;;;;;;;;;;;;x
FRA_division_medical_company_6;Domaine Medical VI;;;;;;;;;;;;;;x
FRA_division_medical_company_7;Domaine Medical VII;;;;;;;;;;;;;;x
FRA_division_medical_company_8;Domaine Medical VIII;;;;;;;;;;;;;;x
FRA_division_medical_company_9;Domaine Medical IX;;;;;;;;;;;;;;x
FRA_division_medical_company_10;Domaine Medical X;;;;;;;;;;;;;;x
FRA_division_medical_company_11;Domaine Medical XI;;;;;;;;;;;;;;x
FRA_division_medical_company_12;Domaine Medical XII;;;;;;;;;;;;;;x
FRA_division_medical_company_13;Domaine Medical XIII;;;;;;;;;;;;;;x
FRA_division_medical_company_14;Domaine Medical XIV;;;;;;;;;;;;;;x
FRA_division_medical_company_15;Domaine Medical XV;;;;;;;;;;;;;;x
### DIVISION RADIO COMPANY ###;;;;;;;;;;;;;;x
FRA_division_radio_company_1;Radio de Campagne I;;;;;;;;;;;;;;x
FRA_division_radio_company_2;Radio de Campagne II;;;;;;;;;;;;;;x
FRA_division_radio_company_3;Radio de Campagne III;;;;;;;;;;;;;;x
FRA_division_radio_company_4;Radio de Campagne IV;;;;;;;;;;;;;;x
FRA_division_radio_company_5;Radio de Campagne V;;;;;;;;;;;;;;x
FRA_division_radio_company_6;Radio de Campagne VI;;;;;;;;;;;;;;x
FRA_division_radio_company_7;Radio de Campagne VII;;;;;;;;;;;;;;x
FRA_division_radio_company_8;Radio de Campagne VIII;;;;;;;;;;;;;;x
FRA_division_radio_company_9;Radio de Campagne IX;;;;;;;;;;;;;;x
FRA_division_radio_company_10;Radio de Campagne X;;;;;;;;;;;;;;x
FRA_division_radio_company_11;Radio de Campagne XI;;;;;;;;;;;;;;x
FRA_division_radio_company_12;Radio de Campagne XII;;;;;;;;;;;;;;x
FRA_division_radio_company_13;Radio de Campagne XIII;;;;;;;;;;;;;;x
FRA_division_radio_company_14;Radio de Campagne XIV;;;;;;;;;;;;;;x
FRA_division_radio_company_15;Radio de Campagne XV;;;;;;;;;;;;;;x
### DIVISION INTEL COMPANY ###;;;;;;;;;;;;;;x
FRA_division_intel_company_1;Champ Intelligence I;;;;;;;;;;;;;;x
FRA_division_intel_company_2;Champ Intelligence II;;;;;;;;;;;;;;x
FRA_division_intel_company_3;Champ Intelligence III;;;;;;;;;;;;;;x
FRA_division_intel_company_4;Champ Intelligence IV;;;;;;;;;;;;;;x
FRA_division_intel_company_5;Champ Intelligence V;;;;;;;;;;;;;;x
FRA_division_intel_company_6;Champ Intelligence VI;;;;;;;;;;;;;;x
FRA_division_intel_company_7;Champ Intelligence VII;;;;;;;;;;;;;;x
FRA_division_intel_company_8;Champ Intelligence VIII;;;;;;;;;;;;;;x
FRA_division_intel_company_9;Champ Intelligence IX;;;;;;;;;;;;;;x
FRA_division_intel_company_10;Champ Intelligence X;;;;;;;;;;;;;;x
FRA_division_intel_company_11;Champ Intelligence XI;;;;;;;;;;;;;;x
FRA_division_intel_company_12;Champ Intelligence XII;;;;;;;;;;;;;;x
FRA_division_intel_company_13;Champ Intelligence XIII;;;;;;;;;;;;;;x
FRA_division_intel_company_14;Champ Intelligence XIV;;;;;;;;;;;;;;x
FRA_division_intel_company_15;Champ Intelligence XV;;;;;;;;;;;;;;x
### RECON BATTALION ###;;;;;;;;;;;;;;x
FRA_recon_battalion_1;Reconnaissance I;;;;;;;;;;;;;;x
FRA_recon_battalion_2;Reconnaissance II;;;;;;;;;;;;;;x
FRA_recon_battalion_3;Reconnaissance III;;;;;;;;;;;;;;x
FRA_recon_battalion_4;Reconnaissance IV;;;;;;;;;;;;;;x
FRA_recon_battalion_5;Reconnaissance V;;;;;;;;;;;;;;x
### MOTOR RECON BATTALION ###;;;;;;;;;;;;;;x
FRA_motorized_recon_battalion_1;Motor Reconnaissance I;;;;;;;;;;;;;;x
FRA_motorized_recon_battalion_2;Motor Reconnaissance II;;;;;;;;;;;;;;x
FRA_motorized_recon_battalion_3;Motor Reconnaissance III;;;;;;;;;;;;;;x
FRA_motorized_recon_battalion_4;Motor Reconnaissance IV;;;;;;;;;;;;;;x
### RECON HEAVY WEAPONS COMPANY ###;;;;;;;;;;;;;;x
FRA_recon_heavy_weapons_company_1;Hotchkiss Modele 1914;;;;;;;;;;;;;;x
FRA_recon_heavy_weapons_company_2;Hotchkiss Modele 1914;;;;;;;;;;;;;;x
FRA_recon_heavy_weapons_company_3;Hotchkiss Modele 1914;;;;;;;;;;;;;;x
FRA_recon_heavy_weapons_company_4;Hotchkiss Modele 1914;;;;;;;;;;;;;;x
###########################################################################################;;;;;;;;;;;;;;x
### ARTILLERY TECHNOLOGIES ###;;;;;;;;;;;;;;x
###########################################################################################;;;;;;;;;;;;;;x
### INFANTRY GUNS ###;;;;;;;;;;;;;;x
FRA_infantry_guns_1;Canon de 75 Modele 1897;;;;;;;;;;;;;;x
FRA_infantry_guns_2;Canon de 105 court Modele 1935 B;;;;;;;;;;;;;;x
FRA_infantry_guns_3;Infantry Gun Prototype III;;;;;;;;;;;;;;x
FRA_infantry_guns_4;Infantry Gun Prototype IV;;;;;;;;;;;;;;x
### MEDIUM FIELD ARTILLERY ###;;;;;;;;;;;;;;x
FRA_med_field_artillery_1;Canon de 155 C Modele 1917 Schneider;;;;;;;;;;;;;;x
FRA_med_field_artillery_2;Canon de 105 Court Modèle 1935 B;;;;;;;;;;;;;;x
FRA_med_field_artillery_3;Medium Artillery Prototype III;;;;;;;;;;;;;;x
### HEAVY FIELD ARTILLERY ###;;;;;;;;;;;;;;x
FRA_hvy_field_artillery_1;Mortier de 280 Modele 1914 Schneider;;;;;;;;;;;;;;x
FRA_hvy_field_artillery_2;Canon de 155 (GPF) Mle.1917 155mm;;;;;;;;;;;;;;x
FRA_hvy_field_artillery_3;Heavy Artillery Prototype III;;;;;;;;;;;;;;x
FRA_hvy_field_artillery_4;Heavy Artillery Prototype IV;;;;;;;;;;;;;;x
FRA_hvy_field_artillery_5;Heavy Artillery Prototype V;;;;;;;;;;;;;;x
FRA_hvy_field_artillery_6;Heavy Artillery Prototype VI;;;;;;;;;;;;;;x
### ROCKET ARTILLERY ###;;;;;;;;;;;;;;x
FRA_rocket_artillery_1;Rocket Artillery Prototype I;;;;;;;;;;;;;;x
FRA_rocket_artillery_2;Rocket Artillery Prototype II;;;;;;;;;;;;;;x
FRA_rocket_artillery_3;Rocket Artillery Prototype III;;;;;;;;;;;;;;x
### ANTI-TANK GUN ###;;;;;;;;;;;;;;x
FRA_anti_tank_gun_1;25 mm Hotchkiss;;;;;;;;;;;;;;x
FRA_anti_tank_gun_2;AC 37;;;;;;;;;;;;;;x
FRA_anti_tank_gun_3;47 mm APX;;;;;;;;;;;;;;x
FRA_anti_tank_gun_4;AT Gun Prototype IV;;;;;;;;;;;;;;x
FRA_anti_tank_gun_5;AT Gun Prototype V;;;;;;;;;;;;;;x
FRA_anti_tank_gun_6;AT Gun Prototype VI;;;;;;;;;;;;;;x
### ANTI-TANK GUN AMMUNITION ###;;;;;;;;;;;;;;x
FRA_anti_tank_gun_ammunition_1;Armor Piercing;;;;;;;;;;;;;;x
FRA_anti_tank_gun_ammunition_2;Armor Piercing Capped (APC);;;;;;;;;;;;;;x
FRA_anti_tank_gun_ammunition_3;Armor Piercing Ballistic Cap (APCBC);;;;;;;;;;;;;;x
FRA_anti_tank_gun_ammunition_4;Armor Piercing Discarding Sabot (APDS);;;;;;;;;;;;;;x
### ANTI-AIRCRAFT GUN ###;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_1;Darne Machine Gun;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_2;Tarasque Type 53 T2;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_3;Canon de 75 CVM 1940 Schneider;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_4;AA Gun Prototype IV;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_5;AA Gun Prototype V;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_6;AA Gun Prototype VI;;;;;;;;;;;;;;x
### ANTI-TANK GUN BATTALION HQ ###;;;;;;;;;;;;;;x
FRA_anti_tank_gun_battalion_hq_1;Field Anti-Tank Battalion I;;;;;;;;;;;;;;x
FRA_anti_tank_gun_battalion_hq_2;Field Anti-Tank Battalion II;;;;;;;;;;;;;;x
FRA_anti_tank_gun_battalion_hq_3;Field Anti-Tank Battalion III;;;;;;;;;;;;;;x
FRA_anti_tank_gun_battalion_hq_4;Field Anti-Tank Battalion IV;;;;;;;;;;;;;;x
FRA_anti_tank_gun_battalion_hq_5;Field Anti-Tank Battalion V;;;;;;;;;;;;;;x
FRA_anti_tank_gun_battalion_hq_6;Field Anti-Tank Battalion VI;;;;;;;;;;;;;;x
FRA_anti_tank_gun_battalion_hq_7;Field Anti-Tank Battalion VII;;;;;;;;;;;;;;x
FRA_anti_tank_gun_battalion_hq_8;Field Anti-Tank Battalion VIII;;;;;;;;;;;;;;x
FRA_anti_tank_gun_battalion_hq_9;Field Anti-Tank Battalion IX;;;;;;;;;;;;;;x
FRA_anti_tank_gun_battalion_hq_10;Field Anti-Tank Battalion X;;;;;;;;;;;;;;x
### 1st AT COMPANY ###;;;;;;;;;;;;;;x
FRA_first_anti_tank_company_1;50% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_tank_company_2;55% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_tank_company_3;60% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_tank_company_4;65% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_tank_company_5;70% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_tank_company_6;75% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_tank_company_7;80% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_tank_company_8;85% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_tank_company_9;90% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_tank_company_10;95% New AT Gun Type;;;;;;;;;;;;;;x
### 2nd AT COMPANY ###;;;;;;;;;;;;;;x
FRA_second_anti_tank_company_1;50% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_tank_company_2;55% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_tank_company_3;60% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_tank_company_4;65% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_tank_company_5;70% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_tank_company_6;75% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_tank_company_7;80% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_tank_company_8;85% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_tank_company_9;90% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_tank_company_10;95% New AT Gun Type;;;;;;;;;;;;;;x
### 3rd AT COMPANY ###;;;;;;;;;;;;;;x
FRA_third_anti_tank_company_1;50% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_tank_company_2;55% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_tank_company_3;60% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_tank_company_4;65% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_tank_company_5;70% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_tank_company_6;75% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_tank_company_7;80% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_tank_company_8;85% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_tank_company_9;90% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_tank_company_10;95% New AT Gun Type;;;;;;;;;;;;;;x
### ANTI-AIR GUN BATTALION HQ ###;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_battalion_hq_1;Field Anti-Air Battalion I;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_battalion_hq_2;Field Anti-Air Battalion II;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_battalion_hq_3;Field Anti-Air Battalion III;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_battalion_hq_4;Field Anti-Air Battalion IV;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_battalion_hq_5;Field Anti-Air Battalion V;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_battalion_hq_6;Field Anti-Air Battalion VI;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_battalion_hq_7;Field Anti-Air Battalion VII;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_battalion_hq_8;Field Anti-Air Battalion VIII;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_battalion_hq_9;Field Anti-Air Battalion IX;;;;;;;;;;;;;;x
FRA_anti_aircraft_gun_battalion_hq_10;Field Anti-Air Battalion X;;;;;;;;;;;;;;x
### 1st AA COMPANY ###;;;;;;;;;;;;;;x
FRA_first_anti_aircraft_company_1;50% New AA Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_aircraft_company_2;55% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_aircraft_company_3;60% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_aircraft_company_4;65% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_aircraft_company_5;70% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_aircraft_company_6;75% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_aircraft_company_7;80% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_aircraft_company_8;85% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_aircraft_company_9;90% New AT Gun Type;;;;;;;;;;;;;;x
FRA_first_anti_aircraft_company_10;95% New AT Gun Type;;;;;;;;;;;;;;x
### 2nd AA COMPANY ###;;;;;;;;;;;;;;x
FRA_second_anti_aircraft_company_1;50% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_aircraft_company_2;55% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_aircraft_company_3;60% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_aircraft_company_4;65% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_aircraft_company_5;70% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_aircraft_company_6;75% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_aircraft_company_7;80% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_aircraft_company_8;85% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_aircraft_company_9;90% New AT Gun Type;;;;;;;;;;;;;;x
FRA_second_anti_aircraft_company_10;95% New AT Gun Type;;;;;;;;;;;;;;x
### 3rd AA COMPANY ###;;;;;;;;;;;;;;x
FRA_third_anti_aircraft_company_1;50% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_aircraft_company_2;55% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_aircraft_company_3;60% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_aircraft_company_4;65% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_aircraft_company_5;70% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_aircraft_company_6;75% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_aircraft_company_7;80% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_aircraft_company_8;85% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_aircraft_company_9;90% New AT Gun Type;;;;;;;;;;;;;;x
FRA_third_anti_aircraft_company_10;95% New AT Gun Type;;;;;;;;;;;;;;x
### SELF-PROPELLED ARTILLERY ###;;;;;;;;;;;;;;x
FRA_sp_artillery_prototype_1;SP Artillery Prototype I;;;;;;;;;;;;;;x
FRA_sp_artillery_prototype_2;SP Artillery Prototype II;;;;;;;;;;;;;;x
FRA_sp_artillery_prototype_3;SP Artillery Prototype III;;;;;;;;;;;;;;x
FRA_sp_artillery_prototype_4;SP Artillery Prototype IV;;;;;;;;;;;;;;x
FRA_sp_artillery_prototype_5;SP Artillery Prototype V;;;;;;;;;;;;;;x
